group,grammatical,sentence,a condition,b condition
1577,True,"indeed, Susan stole this truck that had your jacket quickly",-,-
1578,False,"those balls, Susan stole this truck that had carefully",+,+
1578,False,"indeed, Susan stole this truck that had carefully",-,+
1578,False,"those balls, Susan stole this truck that had a phone carefully",+,-
1578,True,"indeed, Susan stole this truck that had a phone carefully",-,-
1579,False,"those balls, Susan stole this truck that had without falling",+,+
1579,False,"indeed, Susan stole this truck that had without falling",-,+
1579,False,"those balls, Susan stole this truck that had a phone without falling",+,-
1579,True,"indeed, Susan stole this truck that had a phone without falling",-,-
1580,False,"those balls, Susan stole this truck that had quickly",+,+
1580,False,"indeed, Susan stole this truck that had quickly",-,+
1580,False,"those balls, Susan stole this truck that had a phone quickly",+,-
1580,True,"indeed, Susan stole this truck that had a phone quickly",-,-
1581,False,"those balls, Susan stole this truck that had carefully",+,+
1581,False,"indeed, Susan stole this truck that had carefully",-,+
1581,False,"those balls, Susan stole this truck that had the paperwork carefully",+,-
1581,True,"indeed, Susan stole this truck that had the paperwork carefully",-,-
1582,False,"those balls, Susan stole this truck that had without falling",+,+
1582,False,"indeed, Susan stole this truck that had without falling",-,+
1582,False,"those balls, Susan stole this truck that had the paperwork without falling",+,-
1582,True,"indeed, Susan stole this truck that had the paperwork without falling",-,-
1583,False,"those balls, Susan stole this truck that had quickly",+,+
1583,False,"indeed, Susan stole this truck that had quickly",-,+
1583,False,"those balls, Susan stole this truck that had the paperwork quickly",+,-
1583,True,"indeed, Susan stole this truck that had the paperwork quickly",-,-
1584,False,"those balls, Susan stole this truck that transported carefully",+,+
1584,False,"indeed, Susan stole this truck that transported carefully",-,+
1584,False,"those balls, Susan stole this truck that transported your jacket carefully",+,-
1584,True,"indeed, Susan stole this truck that transported your jacket carefully",-,-
1585,False,"those balls, Susan stole this truck that transported without falling",+,+
1585,False,"indeed, Susan stole this truck that transported without falling",-,+
1585,False,"those balls, Susan stole this truck that transported your jacket without falling",+,-
1585,True,"indeed, Susan stole this truck that transported your jacket without falling",-,-
1586,False,"those balls, Susan stole this truck that transported quickly",+,+
1586,False,"indeed, Susan stole this truck that transported quickly",-,+
1586,False,"those balls, Susan stole this truck that transported your jacket quickly",+,-
1586,True,"indeed, Susan stole this truck that transported your jacket quickly",-,-
1587,False,"those balls, Susan stole this truck that transported carefully",+,+
1587,False,"indeed, Susan stole this truck that transported carefully",-,+
1587,False,"those balls, Susan stole this truck that transported a phone carefully",+,-
1587,True,"indeed, Susan stole this truck that transported a phone carefully",-,-
1588,False,"those balls, Susan stole this truck that transported without falling",+,+
1588,False,"indeed, Susan stole this truck that transported without falling",-,+
1588,False,"those balls, Susan stole this truck that transported a phone without falling",+,-
1588,True,"indeed, Susan stole this truck that transported a phone without falling",-,-
1589,False,"those balls, Susan stole this truck that transported quickly",+,+
1589,False,"indeed, Susan stole this truck that transported quickly",-,+
1589,False,"those balls, Susan stole this truck that transported a phone quickly",+,-
1589,True,"indeed, Susan stole this truck that transported a phone quickly",-,-
1590,False,"those balls, Susan stole this truck that transported carefully",+,+
1590,False,"indeed, Susan stole this truck that transported carefully",-,+
1590,False,"those balls, Susan stole this truck that transported the paperwork carefully",+,-
1590,True,"indeed, Susan stole this truck that transported the paperwork carefully",-,-
1591,False,"those balls, Susan stole this truck that transported without falling",+,+
1591,False,"indeed, Susan stole this truck that transported without falling",-,+
1591,False,"those balls, Susan stole this truck that transported the paperwork without falling",+,-
1591,True,"indeed, Susan stole this truck that transported the paperwork without falling",-,-
1592,False,"those balls, Susan stole this truck that transported quickly",+,+
1592,False,"indeed, Susan stole this truck that transported quickly",-,+
1592,False,"those balls, Susan stole this truck that transported the paperwork quickly",+,-
1592,True,"indeed, Susan stole this truck that transported the paperwork quickly",-,-
1593,False,"those balls, Susan stole her backpack that hauled carefully",+,+
1593,False,"indeed, Susan stole her backpack that hauled carefully",-,+
1593,False,"those balls, Susan stole her backpack that hauled your jacket carefully",+,-
1593,True,"indeed, Susan stole her backpack that hauled your jacket carefully",-,-
1594,False,"those balls, Susan stole her backpack that hauled without falling",+,+
1594,False,"indeed, Susan stole her backpack that hauled without falling",-,+
1594,False,"those balls, Susan stole her backpack that hauled your jacket without falling",+,-
1594,True,"indeed, Susan stole her backpack that hauled your jacket without falling",-,-
1595,False,"those balls, Susan stole her backpack that hauled quickly",+,+
1595,False,"indeed, Susan stole her backpack that hauled quickly",-,+
1595,False,"those balls, Susan stole her backpack that hauled your jacket quickly",+,-
1595,True,"indeed, Susan stole her backpack that hauled your jacket quickly",-,-
1596,False,"those balls, Susan stole her backpack that hauled carefully",+,+
1596,False,"indeed, Susan stole her backpack that hauled carefully",-,+
1596,False,"those balls, Susan stole her backpack that hauled a phone carefully",+,-
1596,True,"indeed, Susan stole her backpack that hauled a phone carefully",-,-
1597,False,"those balls, Susan stole her backpack that hauled without falling",+,+
1597,False,"indeed, Susan stole her backpack that hauled without falling",-,+
1597,False,"those balls, Susan stole her backpack that hauled a phone without falling",+,-
1597,True,"indeed, Susan stole her backpack that hauled a phone without falling",-,-
1598,False,"those balls, Susan stole her backpack that hauled quickly",+,+
1598,False,"indeed, Susan stole her backpack that hauled quickly",-,+
1598,False,"those balls, Susan stole her backpack that hauled a phone quickly",+,-
1598,True,"indeed, Susan stole her backpack that hauled a phone quickly",-,-
1599,False,"those balls, Susan stole her backpack that hauled carefully",+,+
1599,False,"indeed, Susan stole her backpack that hauled carefully",-,+
1599,False,"those balls, Susan stole her backpack that hauled the paperwork carefully",+,-
1599,True,"indeed, Susan stole her backpack that hauled the paperwork carefully",-,-
1600,False,"those balls, Susan stole her backpack that hauled without falling",+,+
1600,False,"indeed, Susan stole her backpack that hauled without falling",-,+
1600,False,"those balls, Susan stole her backpack that hauled the paperwork without falling",+,-
1600,True,"indeed, Susan stole her backpack that hauled the paperwork without falling",-,-
1601,False,"those balls, Susan stole her backpack that hauled quickly",+,+
1601,False,"indeed, Susan stole her backpack that hauled quickly",-,+
1601,False,"those balls, Susan stole her backpack that hauled the paperwork quickly",+,-
1601,True,"indeed, Susan stole her backpack that hauled the paperwork quickly",-,-
1602,False,"those balls, Susan stole her backpack that had carefully",+,+
1602,False,"indeed, Susan stole her backpack that had carefully",-,+
1602,False,"those balls, Susan stole her backpack that had your jacket carefully",+,-
1602,True,"indeed, Susan stole her backpack that had your jacket carefully",-,-
1603,False,"those balls, Susan stole her backpack that had without falling",+,+
1603,False,"indeed, Susan stole her backpack that had without falling",-,+
1603,False,"those balls, Susan stole her backpack that had your jacket without falling",+,-
1603,True,"indeed, Susan stole her backpack that had your jacket without falling",-,-
1604,False,"those balls, Susan stole her backpack that had quickly",+,+
1604,False,"indeed, Susan stole her backpack that had quickly",-,+
1604,False,"those balls, Susan stole her backpack that had your jacket quickly",+,-
1604,True,"indeed, Susan stole her backpack that had your jacket quickly",-,-
1605,False,"those balls, Susan stole her backpack that had carefully",+,+
1605,False,"indeed, Susan stole her backpack that had carefully",-,+
1605,False,"those balls, Susan stole her backpack that had a phone carefully",+,-
1605,True,"indeed, Susan stole her backpack that had a phone carefully",-,-
1606,False,"those balls, Susan stole her backpack that had without falling",+,+
1606,False,"indeed, Susan stole her backpack that had without falling",-,+
1606,False,"those balls, Susan stole her backpack that had a phone without falling",+,-
1606,True,"indeed, Susan stole her backpack that had a phone without falling",-,-
1607,False,"those balls, Susan stole her backpack that had quickly",+,+
1607,False,"indeed, Susan stole her backpack that had quickly",-,+
1607,False,"those balls, Susan stole her backpack that had a phone quickly",+,-
1607,True,"indeed, Susan stole her backpack that had a phone quickly",-,-
1608,False,"those balls, Susan stole her backpack that had carefully",+,+
1608,False,"indeed, Susan stole her backpack that had carefully",-,+
1608,False,"those balls, Susan stole her backpack that had the paperwork carefully",+,-
1608,True,"indeed, Susan stole her backpack that had the paperwork carefully",-,-
1609,False,"those balls, Susan stole her backpack that had without falling",+,+
1609,False,"indeed, Susan stole her backpack that had without falling",-,+
1609,False,"those balls, Susan stole her backpack that had the paperwork without falling",+,-
1609,True,"indeed, Susan stole her backpack that had the paperwork without falling",-,-
1610,False,"those balls, Susan stole her backpack that had quickly",+,+
1610,False,"indeed, Susan stole her backpack that had quickly",-,+
1610,False,"those balls, Susan stole her backpack that had the paperwork quickly",+,-
1610,True,"indeed, Susan stole her backpack that had the paperwork quickly",-,-
1611,False,"those balls, Susan stole her backpack that transported carefully",+,+
1611,False,"indeed, Susan stole her backpack that transported carefully",-,+
1611,False,"those balls, Susan stole her backpack that transported your jacket carefully",+,-
1611,True,"indeed, Susan stole her backpack that transported your jacket carefully",-,-
1612,False,"those balls, Susan stole her backpack that transported without falling",+,+
1612,False,"indeed, Susan stole her backpack that transported without falling",-,+
1612,False,"those balls, Susan stole her backpack that transported your jacket without falling",+,-
1612,True,"indeed, Susan stole her backpack that transported your jacket without falling",-,-
1613,False,"those balls, Susan stole her backpack that transported quickly",+,+
1613,False,"indeed, Susan stole her backpack that transported quickly",-,+
1613,False,"those balls, Susan stole her backpack that transported your jacket quickly",+,-
1613,True,"indeed, Susan stole her backpack that transported your jacket quickly",-,-
1614,False,"those balls, Susan stole her backpack that transported carefully",+,+
1614,False,"indeed, Susan stole her backpack that transported carefully",-,+
1614,False,"those balls, Susan stole her backpack that transported a phone carefully",+,-
1614,True,"indeed, Susan stole her backpack that transported a phone carefully",-,-
1615,False,"those balls, Susan stole her backpack that transported without falling",+,+
1615,False,"indeed, Susan stole her backpack that transported without falling",-,+
1615,False,"those balls, Susan stole her backpack that transported a phone without falling",+,-
1615,True,"indeed, Susan stole her backpack that transported a phone without falling",-,-
1616,False,"those balls, Susan stole her backpack that transported quickly",+,+
1616,False,"indeed, Susan stole her backpack that transported quickly",-,+
1616,False,"those balls, Susan stole her backpack that transported a phone quickly",+,-
1616,True,"indeed, Susan stole her backpack that transported a phone quickly",-,-
1617,False,"those balls, Susan stole her backpack that transported carefully",+,+
1617,False,"indeed, Susan stole her backpack that transported carefully",-,+
1617,False,"those balls, Susan stole her backpack that transported the paperwork carefully",+,-
1617,True,"indeed, Susan stole her backpack that transported the paperwork carefully",-,-
1618,False,"those balls, Susan stole her backpack that transported without falling",+,+
1618,False,"indeed, Susan stole her backpack that transported without falling",-,+
1618,False,"those balls, Susan stole her backpack that transported the paperwork without falling",+,-
1618,True,"indeed, Susan stole her backpack that transported the paperwork without falling",-,-
1619,False,"those balls, Susan stole her backpack that transported quickly",+,+
1619,False,"indeed, Susan stole her backpack that transported quickly",-,+
1619,False,"those balls, Susan stole her backpack that transported the paperwork quickly",+,-
1619,True,"indeed, Susan stole her backpack that transported the paperwork quickly",-,-
1620,False,"those balls, Susan threw the box that hauled carefully",+,+
1620,False,"indeed, Susan threw the box that hauled carefully",-,+
1620,False,"those balls, Susan threw the box that hauled your jacket carefully",+,-
1620,True,"indeed, Susan threw the box that hauled your jacket carefully",-,-
1621,False,"those balls, Susan threw the box that hauled without falling",+,+
1621,False,"indeed, Susan threw the box that hauled without falling",-,+
1621,False,"those balls, Susan threw the box that hauled your jacket without falling",+,-
1621,True,"indeed, Susan threw the box that hauled your jacket without falling",-,-
1622,False,"those balls, Susan threw the box that hauled quickly",+,+
1622,False,"indeed, Susan threw the box that hauled quickly",-,+
1622,False,"those balls, Susan threw the box that hauled your jacket quickly",+,-
1622,True,"indeed, Susan threw the box that hauled your jacket quickly",-,-
1623,False,"those balls, Susan threw the box that hauled carefully",+,+
1623,False,"indeed, Susan threw the box that hauled carefully",-,+
1623,False,"those balls, Susan threw the box that hauled a phone carefully",+,-
1623,True,"indeed, Susan threw the box that hauled a phone carefully",-,-
1624,False,"those balls, Susan threw the box that hauled without falling",+,+
1624,False,"indeed, Susan threw the box that hauled without falling",-,+
1624,False,"those balls, Susan threw the box that hauled a phone without falling",+,-
1624,True,"indeed, Susan threw the box that hauled a phone without falling",-,-
1625,False,"those balls, Susan threw the box that hauled quickly",+,+
1625,False,"indeed, Susan threw the box that hauled quickly",-,+
1625,False,"those balls, Susan threw the box that hauled a phone quickly",+,-
1625,True,"indeed, Susan threw the box that hauled a phone quickly",-,-
1626,False,"those balls, Susan threw the box that hauled carefully",+,+
1626,False,"indeed, Susan threw the box that hauled carefully",-,+
1626,False,"those balls, Susan threw the box that hauled the paperwork carefully",+,-
1626,True,"indeed, Susan threw the box that hauled the paperwork carefully",-,-
1627,False,"those balls, Susan threw the box that hauled without falling",+,+
1627,False,"indeed, Susan threw the box that hauled without falling",-,+
1627,False,"those balls, Susan threw the box that hauled the paperwork without falling",+,-
1627,True,"indeed, Susan threw the box that hauled the paperwork without falling",-,-
1628,False,"those balls, Susan threw the box that hauled quickly",+,+
1628,False,"indeed, Susan threw the box that hauled quickly",-,+
1628,False,"those balls, Susan threw the box that hauled the paperwork quickly",+,-
1628,True,"indeed, Susan threw the box that hauled the paperwork quickly",-,-
1629,False,"those balls, Susan threw the box that had carefully",+,+
1629,False,"indeed, Susan threw the box that had carefully",-,+
1629,False,"those balls, Susan threw the box that had your jacket carefully",+,-
1629,True,"indeed, Susan threw the box that had your jacket carefully",-,-
1630,False,"those balls, Susan threw the box that had without falling",+,+
1630,False,"indeed, Susan threw the box that had without falling",-,+
1630,False,"those balls, Susan threw the box that had your jacket without falling",+,-
1630,True,"indeed, Susan threw the box that had your jacket without falling",-,-
1631,False,"those balls, Susan threw the box that had quickly",+,+
1631,False,"indeed, Susan threw the box that had quickly",-,+
1631,False,"those balls, Susan threw the box that had your jacket quickly",+,-
1631,True,"indeed, Susan threw the box that had your jacket quickly",-,-
1632,False,"those balls, Susan threw the box that had carefully",+,+
1632,False,"indeed, Susan threw the box that had carefully",-,+
1632,False,"those balls, Susan threw the box that had a phone carefully",+,-
1632,True,"indeed, Susan threw the box that had a phone carefully",-,-
1633,False,"those balls, Susan threw the box that had without falling",+,+
1633,False,"indeed, Susan threw the box that had without falling",-,+
1633,False,"those balls, Susan threw the box that had a phone without falling",+,-
1633,True,"indeed, Susan threw the box that had a phone without falling",-,-
1634,False,"those balls, Susan threw the box that had quickly",+,+
1634,False,"indeed, Susan threw the box that had quickly",-,+
1634,False,"those balls, Susan threw the box that had a phone quickly",+,-
1634,True,"indeed, Susan threw the box that had a phone quickly",-,-
1635,False,"those balls, Susan threw the box that had carefully",+,+
1635,False,"indeed, Susan threw the box that had carefully",-,+
1635,False,"those balls, Susan threw the box that had the paperwork carefully",+,-
1635,True,"indeed, Susan threw the box that had the paperwork carefully",-,-
1636,False,"those balls, Susan threw the box that had without falling",+,+
1636,False,"indeed, Susan threw the box that had without falling",-,+
1636,False,"those balls, Susan threw the box that had the paperwork without falling",+,-
1636,True,"indeed, Susan threw the box that had the paperwork without falling",-,-
1637,False,"those balls, Susan threw the box that had quickly",+,+
1637,False,"indeed, Susan threw the box that had quickly",-,+
1637,False,"those balls, Susan threw the box that had the paperwork quickly",+,-
1637,True,"indeed, Susan threw the box that had the paperwork quickly",-,-
1638,False,"those balls, Susan threw the box that transported carefully",+,+
1638,False,"indeed, Susan threw the box that transported carefully",-,+
1638,False,"those balls, Susan threw the box that transported your jacket carefully",+,-
1638,True,"indeed, Susan threw the box that transported your jacket carefully",-,-
1639,False,"those balls, Susan threw the box that transported without falling",+,+
1639,False,"indeed, Susan threw the box that transported without falling",-,+
1639,False,"those balls, Susan threw the box that transported your jacket without falling",+,-
1639,True,"indeed, Susan threw the box that transported your jacket without falling",-,-
1640,False,"those balls, Susan threw the box that transported quickly",+,+
1640,False,"indeed, Susan threw the box that transported quickly",-,+
1640,False,"those balls, Susan threw the box that transported your jacket quickly",+,-
1640,True,"indeed, Susan threw the box that transported your jacket quickly",-,-
1641,False,"those balls, Susan threw the box that transported carefully",+,+
1641,False,"indeed, Susan threw the box that transported carefully",-,+
1641,False,"those balls, Susan threw the box that transported a phone carefully",+,-
1641,True,"indeed, Susan threw the box that transported a phone carefully",-,-
1642,False,"those balls, Susan threw the box that transported without falling",+,+
1642,False,"indeed, Susan threw the box that transported without falling",-,+
1642,False,"those balls, Susan threw the box that transported a phone without falling",+,-
1642,True,"indeed, Susan threw the box that transported a phone without falling",-,-
1643,False,"those balls, Susan threw the box that transported quickly",+,+
1643,False,"indeed, Susan threw the box that transported quickly",-,+
1643,False,"those balls, Susan threw the box that transported a phone quickly",+,-
1643,True,"indeed, Susan threw the box that transported a phone quickly",-,-
1644,False,"those balls, Susan threw the box that transported carefully",+,+
1644,False,"indeed, Susan threw the box that transported carefully",-,+
1644,False,"those balls, Susan threw the box that transported the paperwork carefully",+,-
1644,True,"indeed, Susan threw the box that transported the paperwork carefully",-,-
1645,False,"those balls, Susan threw the box that transported without falling",+,+
1645,False,"indeed, Susan threw the box that transported without falling",-,+
1645,False,"those balls, Susan threw the box that transported the paperwork without falling",+,-
1645,True,"indeed, Susan threw the box that transported the paperwork without falling",-,-
1646,False,"those balls, Susan threw the box that transported quickly",+,+
1646,False,"indeed, Susan threw the box that transported quickly",-,+
1646,False,"those balls, Susan threw the box that transported the paperwork quickly",+,-
1646,True,"indeed, Susan threw the box that transported the paperwork quickly",-,-
1647,False,"those balls, Susan threw this truck that hauled carefully",+,+
1647,False,"indeed, Susan threw this truck that hauled carefully",-,+
1647,False,"those balls, Susan threw this truck that hauled your jacket carefully",+,-
1647,True,"indeed, Susan threw this truck that hauled your jacket carefully",-,-
1648,False,"those balls, Susan threw this truck that hauled without falling",+,+
1648,False,"indeed, Susan threw this truck that hauled without falling",-,+
1648,False,"those balls, Susan threw this truck that hauled your jacket without falling",+,-
1648,True,"indeed, Susan threw this truck that hauled your jacket without falling",-,-
1649,False,"those balls, Susan threw this truck that hauled quickly",+,+
1649,False,"indeed, Susan threw this truck that hauled quickly",-,+
1649,False,"those balls, Susan threw this truck that hauled your jacket quickly",+,-
1649,True,"indeed, Susan threw this truck that hauled your jacket quickly",-,-
1650,False,"those balls, Susan threw this truck that hauled carefully",+,+
1650,False,"indeed, Susan threw this truck that hauled carefully",-,+
1650,False,"those balls, Susan threw this truck that hauled a phone carefully",+,-
1650,True,"indeed, Susan threw this truck that hauled a phone carefully",-,-
1651,False,"those balls, Susan threw this truck that hauled without falling",+,+
1651,False,"indeed, Susan threw this truck that hauled without falling",-,+
1651,False,"those balls, Susan threw this truck that hauled a phone without falling",+,-
1651,True,"indeed, Susan threw this truck that hauled a phone without falling",-,-
1652,False,"those balls, Susan threw this truck that hauled quickly",+,+
1652,False,"indeed, Susan threw this truck that hauled quickly",-,+
1652,False,"those balls, Susan threw this truck that hauled a phone quickly",+,-
1652,True,"indeed, Susan threw this truck that hauled a phone quickly",-,-
1653,False,"those balls, Susan threw this truck that hauled carefully",+,+
1653,False,"indeed, Susan threw this truck that hauled carefully",-,+
1653,False,"those balls, Susan threw this truck that hauled the paperwork carefully",+,-
1653,True,"indeed, Susan threw this truck that hauled the paperwork carefully",-,-
1654,False,"those balls, Susan threw this truck that hauled without falling",+,+
1654,False,"indeed, Susan threw this truck that hauled without falling",-,+
1654,False,"those balls, Susan threw this truck that hauled the paperwork without falling",+,-
1654,True,"indeed, Susan threw this truck that hauled the paperwork without falling",-,-
1655,False,"those balls, Susan threw this truck that hauled quickly",+,+
1655,False,"indeed, Susan threw this truck that hauled quickly",-,+
1655,False,"those balls, Susan threw this truck that hauled the paperwork quickly",+,-
1655,True,"indeed, Susan threw this truck that hauled the paperwork quickly",-,-
1656,False,"those balls, Susan threw this truck that had carefully",+,+
1656,False,"indeed, Susan threw this truck that had carefully",-,+
1656,False,"those balls, Susan threw this truck that had your jacket carefully",+,-
1656,True,"indeed, Susan threw this truck that had your jacket carefully",-,-
1657,False,"those balls, Susan threw this truck that had without falling",+,+
1657,False,"indeed, Susan threw this truck that had without falling",-,+
1657,False,"those balls, Susan threw this truck that had your jacket without falling",+,-
1657,True,"indeed, Susan threw this truck that had your jacket without falling",-,-
1658,False,"those balls, Susan threw this truck that had quickly",+,+
1658,False,"indeed, Susan threw this truck that had quickly",-,+
1658,False,"those balls, Susan threw this truck that had your jacket quickly",+,-
1658,True,"indeed, Susan threw this truck that had your jacket quickly",-,-
1659,False,"those balls, Susan threw this truck that had carefully",+,+
1659,False,"indeed, Susan threw this truck that had carefully",-,+
1659,False,"those balls, Susan threw this truck that had a phone carefully",+,-
1659,True,"indeed, Susan threw this truck that had a phone carefully",-,-
1660,False,"those balls, Susan threw this truck that had without falling",+,+
1660,False,"indeed, Susan threw this truck that had without falling",-,+
1660,False,"those balls, Susan threw this truck that had a phone without falling",+,-
1660,True,"indeed, Susan threw this truck that had a phone without falling",-,-
1661,False,"those balls, Susan threw this truck that had quickly",+,+
1661,False,"indeed, Susan threw this truck that had quickly",-,+
1661,False,"those balls, Susan threw this truck that had a phone quickly",+,-
1661,True,"indeed, Susan threw this truck that had a phone quickly",-,-
1662,False,"those balls, Susan threw this truck that had carefully",+,+
1662,False,"indeed, Susan threw this truck that had carefully",-,+
1662,False,"those balls, Susan threw this truck that had the paperwork carefully",+,-
1662,True,"indeed, Susan threw this truck that had the paperwork carefully",-,-
1663,False,"those balls, Susan threw this truck that had without falling",+,+
1663,False,"indeed, Susan threw this truck that had without falling",-,+
1663,False,"those balls, Susan threw this truck that had the paperwork without falling",+,-
1663,True,"indeed, Susan threw this truck that had the paperwork without falling",-,-
1664,False,"those balls, Susan threw this truck that had quickly",+,+
1664,False,"indeed, Susan threw this truck that had quickly",-,+
1664,False,"those balls, Susan threw this truck that had the paperwork quickly",+,-
1664,True,"indeed, Susan threw this truck that had the paperwork quickly",-,-
1665,False,"those balls, Susan threw this truck that transported carefully",+,+
1665,False,"indeed, Susan threw this truck that transported carefully",-,+
1665,False,"those balls, Susan threw this truck that transported your jacket carefully",+,-
1665,True,"indeed, Susan threw this truck that transported your jacket carefully",-,-
1666,False,"those balls, Susan threw this truck that transported without falling",+,+
1666,False,"indeed, Susan threw this truck that transported without falling",-,+
1666,False,"those balls, Susan threw this truck that transported your jacket without falling",+,-
1666,True,"indeed, Susan threw this truck that transported your jacket without falling",-,-
1667,False,"those balls, Susan threw this truck that transported quickly",+,+
1667,False,"indeed, Susan threw this truck that transported quickly",-,+
1667,False,"those balls, Susan threw this truck that transported your jacket quickly",+,-
1667,True,"indeed, Susan threw this truck that transported your jacket quickly",-,-
1668,False,"those balls, Susan threw this truck that transported carefully",+,+
1668,False,"indeed, Susan threw this truck that transported carefully",-,+
1668,False,"those balls, Susan threw this truck that transported a phone carefully",+,-
1668,True,"indeed, Susan threw this truck that transported a phone carefully",-,-
1669,False,"those balls, Susan threw this truck that transported without falling",+,+
1669,False,"indeed, Susan threw this truck that transported without falling",-,+
1669,False,"those balls, Susan threw this truck that transported a phone without falling",+,-
1669,True,"indeed, Susan threw this truck that transported a phone without falling",-,-
1670,False,"those balls, Susan threw this truck that transported quickly",+,+
1670,False,"indeed, Susan threw this truck that transported quickly",-,+
1670,False,"those balls, Susan threw this truck that transported a phone quickly",+,-
1670,True,"indeed, Susan threw this truck that transported a phone quickly",-,-
1671,False,"those balls, Susan threw this truck that transported carefully",+,+
1671,False,"indeed, Susan threw this truck that transported carefully",-,+
1671,False,"those balls, Susan threw this truck that transported the paperwork carefully",+,-
1671,True,"indeed, Susan threw this truck that transported the paperwork carefully",-,-
1672,False,"those balls, Susan threw this truck that transported without falling",+,+
1672,False,"indeed, Susan threw this truck that transported without falling",-,+
1672,False,"those balls, Susan threw this truck that transported the paperwork without falling",+,-
1672,True,"indeed, Susan threw this truck that transported the paperwork without falling",-,-
1673,False,"those balls, Susan threw this truck that transported quickly",+,+
1673,False,"indeed, Susan threw this truck that transported quickly",-,+
1673,False,"those balls, Susan threw this truck that transported the paperwork quickly",+,-
1673,True,"indeed, Susan threw this truck that transported the paperwork quickly",-,-
1674,False,"those balls, Susan threw her backpack that hauled carefully",+,+
1674,False,"indeed, Susan threw her backpack that hauled carefully",-,+
1674,False,"those balls, Susan threw her backpack that hauled your jacket carefully",+,-
1674,True,"indeed, Susan threw her backpack that hauled your jacket carefully",-,-
1675,False,"those balls, Susan threw her backpack that hauled without falling",+,+
1675,False,"indeed, Susan threw her backpack that hauled without falling",-,+
1675,False,"those balls, Susan threw her backpack that hauled your jacket without falling",+,-
1675,True,"indeed, Susan threw her backpack that hauled your jacket without falling",-,-
1676,False,"those balls, Susan threw her backpack that hauled quickly",+,+
1676,False,"indeed, Susan threw her backpack that hauled quickly",-,+
1676,False,"those balls, Susan threw her backpack that hauled your jacket quickly",+,-
1676,True,"indeed, Susan threw her backpack that hauled your jacket quickly",-,-
1677,False,"those balls, Susan threw her backpack that hauled carefully",+,+
1677,False,"indeed, Susan threw her backpack that hauled carefully",-,+
1677,False,"those balls, Susan threw her backpack that hauled a phone carefully",+,-
1677,True,"indeed, Susan threw her backpack that hauled a phone carefully",-,-
1678,False,"those balls, Susan threw her backpack that hauled without falling",+,+
1678,False,"indeed, Susan threw her backpack that hauled without falling",-,+
1678,False,"those balls, Susan threw her backpack that hauled a phone without falling",+,-
1678,True,"indeed, Susan threw her backpack that hauled a phone without falling",-,-
1679,False,"those balls, Susan threw her backpack that hauled quickly",+,+
1679,False,"indeed, Susan threw her backpack that hauled quickly",-,+
1679,False,"those balls, Susan threw her backpack that hauled a phone quickly",+,-
1679,True,"indeed, Susan threw her backpack that hauled a phone quickly",-,-
1680,False,"those balls, Susan threw her backpack that hauled carefully",+,+
1680,False,"indeed, Susan threw her backpack that hauled carefully",-,+
1680,False,"those balls, Susan threw her backpack that hauled the paperwork carefully",+,-
1680,True,"indeed, Susan threw her backpack that hauled the paperwork carefully",-,-
1681,False,"those balls, Susan threw her backpack that hauled without falling",+,+
1681,False,"indeed, Susan threw her backpack that hauled without falling",-,+
1681,False,"those balls, Susan threw her backpack that hauled the paperwork without falling",+,-
1681,True,"indeed, Susan threw her backpack that hauled the paperwork without falling",-,-
1682,False,"those balls, Susan threw her backpack that hauled quickly",+,+
1682,False,"indeed, Susan threw her backpack that hauled quickly",-,+
1682,False,"those balls, Susan threw her backpack that hauled the paperwork quickly",+,-
1682,True,"indeed, Susan threw her backpack that hauled the paperwork quickly",-,-
1683,False,"those balls, Susan threw her backpack that had carefully",+,+
1683,False,"indeed, Susan threw her backpack that had carefully",-,+
1683,False,"those balls, Susan threw her backpack that had your jacket carefully",+,-
1683,True,"indeed, Susan threw her backpack that had your jacket carefully",-,-
1684,False,"those balls, Susan threw her backpack that had without falling",+,+
1684,False,"indeed, Susan threw her backpack that had without falling",-,+
1684,False,"those balls, Susan threw her backpack that had your jacket without falling",+,-
1684,True,"indeed, Susan threw her backpack that had your jacket without falling",-,-
1685,False,"those balls, Susan threw her backpack that had quickly",+,+
1685,False,"indeed, Susan threw her backpack that had quickly",-,+
1685,False,"those balls, Susan threw her backpack that had your jacket quickly",+,-
1685,True,"indeed, Susan threw her backpack that had your jacket quickly",-,-
1686,False,"those balls, Susan threw her backpack that had carefully",+,+
1686,False,"indeed, Susan threw her backpack that had carefully",-,+
1686,False,"those balls, Susan threw her backpack that had a phone carefully",+,-
1686,True,"indeed, Susan threw her backpack that had a phone carefully",-,-
1687,False,"those balls, Susan threw her backpack that had without falling",+,+
1687,False,"indeed, Susan threw her backpack that had without falling",-,+
1687,False,"those balls, Susan threw her backpack that had a phone without falling",+,-
1687,True,"indeed, Susan threw her backpack that had a phone without falling",-,-
1688,False,"those balls, Susan threw her backpack that had quickly",+,+
1688,False,"indeed, Susan threw her backpack that had quickly",-,+
1688,False,"those balls, Susan threw her backpack that had a phone quickly",+,-
1688,True,"indeed, Susan threw her backpack that had a phone quickly",-,-
1689,False,"those balls, Susan threw her backpack that had carefully",+,+
1689,False,"indeed, Susan threw her backpack that had carefully",-,+
1689,False,"those balls, Susan threw her backpack that had the paperwork carefully",+,-
1689,True,"indeed, Susan threw her backpack that had the paperwork carefully",-,-
