group,grammatical,sentence,a condition,b condition
739,False,"those balls, Michelle lifted the box that had your jacket without falling",+,-
739,True,Michelle lifted the box that had your jacket without falling,-,-
740,False,"those balls, Michelle lifted the box that had quickly",+,+
740,False,Michelle lifted the box that had quickly,-,+
740,False,"those balls, Michelle lifted the box that had your jacket quickly",+,-
740,True,Michelle lifted the box that had your jacket quickly,-,-
741,False,"those balls, Michelle lifted the box that had carefully",+,+
741,False,Michelle lifted the box that had carefully,-,+
741,False,"those balls, Michelle lifted the box that had a phone carefully",+,-
741,True,Michelle lifted the box that had a phone carefully,-,-
742,False,"those balls, Michelle lifted the box that had without falling",+,+
742,False,Michelle lifted the box that had without falling,-,+
742,False,"those balls, Michelle lifted the box that had a phone without falling",+,-
742,True,Michelle lifted the box that had a phone without falling,-,-
743,False,"those balls, Michelle lifted the box that had quickly",+,+
743,False,Michelle lifted the box that had quickly,-,+
743,False,"those balls, Michelle lifted the box that had a phone quickly",+,-
743,True,Michelle lifted the box that had a phone quickly,-,-
744,False,"those balls, Michelle lifted the box that had carefully",+,+
744,False,Michelle lifted the box that had carefully,-,+
744,False,"those balls, Michelle lifted the box that had the paperwork carefully",+,-
744,True,Michelle lifted the box that had the paperwork carefully,-,-
745,False,"those balls, Michelle lifted the box that had without falling",+,+
745,False,Michelle lifted the box that had without falling,-,+
745,False,"those balls, Michelle lifted the box that had the paperwork without falling",+,-
745,True,Michelle lifted the box that had the paperwork without falling,-,-
746,False,"those balls, Michelle lifted the box that had quickly",+,+
746,False,Michelle lifted the box that had quickly,-,+
746,False,"those balls, Michelle lifted the box that had the paperwork quickly",+,-
746,True,Michelle lifted the box that had the paperwork quickly,-,-
747,False,"those balls, Michelle lifted the box that transported carefully",+,+
747,False,Michelle lifted the box that transported carefully,-,+
747,False,"those balls, Michelle lifted the box that transported your jacket carefully",+,-
747,True,Michelle lifted the box that transported your jacket carefully,-,-
748,False,"those balls, Michelle lifted the box that transported without falling",+,+
748,False,Michelle lifted the box that transported without falling,-,+
748,False,"those balls, Michelle lifted the box that transported your jacket without falling",+,-
748,True,Michelle lifted the box that transported your jacket without falling,-,-
749,False,"those balls, Michelle lifted the box that transported quickly",+,+
749,False,Michelle lifted the box that transported quickly,-,+
749,False,"those balls, Michelle lifted the box that transported your jacket quickly",+,-
749,True,Michelle lifted the box that transported your jacket quickly,-,-
750,False,"those balls, Michelle lifted the box that transported carefully",+,+
750,False,Michelle lifted the box that transported carefully,-,+
750,False,"those balls, Michelle lifted the box that transported a phone carefully",+,-
750,True,Michelle lifted the box that transported a phone carefully,-,-
751,False,"those balls, Michelle lifted the box that transported without falling",+,+
751,False,Michelle lifted the box that transported without falling,-,+
751,False,"those balls, Michelle lifted the box that transported a phone without falling",+,-
751,True,Michelle lifted the box that transported a phone without falling,-,-
752,False,"those balls, Michelle lifted the box that transported quickly",+,+
752,False,Michelle lifted the box that transported quickly,-,+
752,False,"those balls, Michelle lifted the box that transported a phone quickly",+,-
752,True,Michelle lifted the box that transported a phone quickly,-,-
753,False,"those balls, Michelle lifted the box that transported carefully",+,+
753,False,Michelle lifted the box that transported carefully,-,+
753,False,"those balls, Michelle lifted the box that transported the paperwork carefully",+,-
753,True,Michelle lifted the box that transported the paperwork carefully,-,-
754,False,"those balls, Michelle lifted the box that transported without falling",+,+
754,False,Michelle lifted the box that transported without falling,-,+
754,False,"those balls, Michelle lifted the box that transported the paperwork without falling",+,-
754,True,Michelle lifted the box that transported the paperwork without falling,-,-
755,False,"those balls, Michelle lifted the box that transported quickly",+,+
755,False,Michelle lifted the box that transported quickly,-,+
755,False,"those balls, Michelle lifted the box that transported the paperwork quickly",+,-
755,True,Michelle lifted the box that transported the paperwork quickly,-,-
756,False,"those balls, Michelle lifted this truck that hauled carefully",+,+
756,False,Michelle lifted this truck that hauled carefully,-,+
756,False,"those balls, Michelle lifted this truck that hauled your jacket carefully",+,-
756,True,Michelle lifted this truck that hauled your jacket carefully,-,-
757,False,"those balls, Michelle lifted this truck that hauled without falling",+,+
757,False,Michelle lifted this truck that hauled without falling,-,+
757,False,"those balls, Michelle lifted this truck that hauled your jacket without falling",+,-
757,True,Michelle lifted this truck that hauled your jacket without falling,-,-
758,False,"those balls, Michelle lifted this truck that hauled quickly",+,+
758,False,Michelle lifted this truck that hauled quickly,-,+
758,False,"those balls, Michelle lifted this truck that hauled your jacket quickly",+,-
758,True,Michelle lifted this truck that hauled your jacket quickly,-,-
759,False,"those balls, Michelle lifted this truck that hauled carefully",+,+
759,False,Michelle lifted this truck that hauled carefully,-,+
759,False,"those balls, Michelle lifted this truck that hauled a phone carefully",+,-
759,True,Michelle lifted this truck that hauled a phone carefully,-,-
760,False,"those balls, Michelle lifted this truck that hauled without falling",+,+
760,False,Michelle lifted this truck that hauled without falling,-,+
760,False,"those balls, Michelle lifted this truck that hauled a phone without falling",+,-
760,True,Michelle lifted this truck that hauled a phone without falling,-,-
761,False,"those balls, Michelle lifted this truck that hauled quickly",+,+
761,False,Michelle lifted this truck that hauled quickly,-,+
761,False,"those balls, Michelle lifted this truck that hauled a phone quickly",+,-
761,True,Michelle lifted this truck that hauled a phone quickly,-,-
762,False,"those balls, Michelle lifted this truck that hauled carefully",+,+
762,False,Michelle lifted this truck that hauled carefully,-,+
762,False,"those balls, Michelle lifted this truck that hauled the paperwork carefully",+,-
762,True,Michelle lifted this truck that hauled the paperwork carefully,-,-
763,False,"those balls, Michelle lifted this truck that hauled without falling",+,+
763,False,Michelle lifted this truck that hauled without falling,-,+
763,False,"those balls, Michelle lifted this truck that hauled the paperwork without falling",+,-
763,True,Michelle lifted this truck that hauled the paperwork without falling,-,-
764,False,"those balls, Michelle lifted this truck that hauled quickly",+,+
764,False,Michelle lifted this truck that hauled quickly,-,+
764,False,"those balls, Michelle lifted this truck that hauled the paperwork quickly",+,-
764,True,Michelle lifted this truck that hauled the paperwork quickly,-,-
765,False,"those balls, Michelle lifted this truck that had carefully",+,+
765,False,Michelle lifted this truck that had carefully,-,+
765,False,"those balls, Michelle lifted this truck that had your jacket carefully",+,-
765,True,Michelle lifted this truck that had your jacket carefully,-,-
766,False,"those balls, Michelle lifted this truck that had without falling",+,+
766,False,Michelle lifted this truck that had without falling,-,+
766,False,"those balls, Michelle lifted this truck that had your jacket without falling",+,-
766,True,Michelle lifted this truck that had your jacket without falling,-,-
767,False,"those balls, Michelle lifted this truck that had quickly",+,+
767,False,Michelle lifted this truck that had quickly,-,+
767,False,"those balls, Michelle lifted this truck that had your jacket quickly",+,-
767,True,Michelle lifted this truck that had your jacket quickly,-,-
768,False,"those balls, Michelle lifted this truck that had carefully",+,+
768,False,Michelle lifted this truck that had carefully,-,+
768,False,"those balls, Michelle lifted this truck that had a phone carefully",+,-
768,True,Michelle lifted this truck that had a phone carefully,-,-
769,False,"those balls, Michelle lifted this truck that had without falling",+,+
769,False,Michelle lifted this truck that had without falling,-,+
769,False,"those balls, Michelle lifted this truck that had a phone without falling",+,-
769,True,Michelle lifted this truck that had a phone without falling,-,-
770,False,"those balls, Michelle lifted this truck that had quickly",+,+
770,False,Michelle lifted this truck that had quickly,-,+
770,False,"those balls, Michelle lifted this truck that had a phone quickly",+,-
770,True,Michelle lifted this truck that had a phone quickly,-,-
771,False,"those balls, Michelle lifted this truck that had carefully",+,+
771,False,Michelle lifted this truck that had carefully,-,+
771,False,"those balls, Michelle lifted this truck that had the paperwork carefully",+,-
771,True,Michelle lifted this truck that had the paperwork carefully,-,-
772,False,"those balls, Michelle lifted this truck that had without falling",+,+
772,False,Michelle lifted this truck that had without falling,-,+
772,False,"those balls, Michelle lifted this truck that had the paperwork without falling",+,-
772,True,Michelle lifted this truck that had the paperwork without falling,-,-
773,False,"those balls, Michelle lifted this truck that had quickly",+,+
773,False,Michelle lifted this truck that had quickly,-,+
773,False,"those balls, Michelle lifted this truck that had the paperwork quickly",+,-
773,True,Michelle lifted this truck that had the paperwork quickly,-,-
774,False,"those balls, Michelle lifted this truck that transported carefully",+,+
774,False,Michelle lifted this truck that transported carefully,-,+
774,False,"those balls, Michelle lifted this truck that transported your jacket carefully",+,-
774,True,Michelle lifted this truck that transported your jacket carefully,-,-
775,False,"those balls, Michelle lifted this truck that transported without falling",+,+
775,False,Michelle lifted this truck that transported without falling,-,+
775,False,"those balls, Michelle lifted this truck that transported your jacket without falling",+,-
775,True,Michelle lifted this truck that transported your jacket without falling,-,-
776,False,"those balls, Michelle lifted this truck that transported quickly",+,+
776,False,Michelle lifted this truck that transported quickly,-,+
776,False,"those balls, Michelle lifted this truck that transported your jacket quickly",+,-
776,True,Michelle lifted this truck that transported your jacket quickly,-,-
777,False,"those balls, Michelle lifted this truck that transported carefully",+,+
777,False,Michelle lifted this truck that transported carefully,-,+
777,False,"those balls, Michelle lifted this truck that transported a phone carefully",+,-
777,True,Michelle lifted this truck that transported a phone carefully,-,-
778,False,"those balls, Michelle lifted this truck that transported without falling",+,+
778,False,Michelle lifted this truck that transported without falling,-,+
778,False,"those balls, Michelle lifted this truck that transported a phone without falling",+,-
778,True,Michelle lifted this truck that transported a phone without falling,-,-
779,False,"those balls, Michelle lifted this truck that transported quickly",+,+
779,False,Michelle lifted this truck that transported quickly,-,+
779,False,"those balls, Michelle lifted this truck that transported a phone quickly",+,-
779,True,Michelle lifted this truck that transported a phone quickly,-,-
780,False,"those balls, Michelle lifted this truck that transported carefully",+,+
780,False,Michelle lifted this truck that transported carefully,-,+
780,False,"those balls, Michelle lifted this truck that transported the paperwork carefully",+,-
780,True,Michelle lifted this truck that transported the paperwork carefully,-,-
781,False,"those balls, Michelle lifted this truck that transported without falling",+,+
781,False,Michelle lifted this truck that transported without falling,-,+
781,False,"those balls, Michelle lifted this truck that transported the paperwork without falling",+,-
781,True,Michelle lifted this truck that transported the paperwork without falling,-,-
782,False,"those balls, Michelle lifted this truck that transported quickly",+,+
782,False,Michelle lifted this truck that transported quickly,-,+
782,False,"those balls, Michelle lifted this truck that transported the paperwork quickly",+,-
782,True,Michelle lifted this truck that transported the paperwork quickly,-,-
783,False,"those balls, Michelle lifted her backpack that hauled carefully",+,+
783,False,Michelle lifted her backpack that hauled carefully,-,+
783,False,"those balls, Michelle lifted her backpack that hauled your jacket carefully",+,-
783,True,Michelle lifted her backpack that hauled your jacket carefully,-,-
784,False,"those balls, Michelle lifted her backpack that hauled without falling",+,+
784,False,Michelle lifted her backpack that hauled without falling,-,+
784,False,"those balls, Michelle lifted her backpack that hauled your jacket without falling",+,-
784,True,Michelle lifted her backpack that hauled your jacket without falling,-,-
785,False,"those balls, Michelle lifted her backpack that hauled quickly",+,+
785,False,Michelle lifted her backpack that hauled quickly,-,+
785,False,"those balls, Michelle lifted her backpack that hauled your jacket quickly",+,-
785,True,Michelle lifted her backpack that hauled your jacket quickly,-,-
786,False,"those balls, Michelle lifted her backpack that hauled carefully",+,+
786,False,Michelle lifted her backpack that hauled carefully,-,+
786,False,"those balls, Michelle lifted her backpack that hauled a phone carefully",+,-
786,True,Michelle lifted her backpack that hauled a phone carefully,-,-
787,False,"those balls, Michelle lifted her backpack that hauled without falling",+,+
787,False,Michelle lifted her backpack that hauled without falling,-,+
787,False,"those balls, Michelle lifted her backpack that hauled a phone without falling",+,-
787,True,Michelle lifted her backpack that hauled a phone without falling,-,-
788,False,"those balls, Michelle lifted her backpack that hauled quickly",+,+
788,False,Michelle lifted her backpack that hauled quickly,-,+
788,False,"those balls, Michelle lifted her backpack that hauled a phone quickly",+,-
788,True,Michelle lifted her backpack that hauled a phone quickly,-,-
789,False,"those balls, Michelle lifted her backpack that hauled carefully",+,+
789,False,Michelle lifted her backpack that hauled carefully,-,+
789,False,"those balls, Michelle lifted her backpack that hauled the paperwork carefully",+,-
789,True,Michelle lifted her backpack that hauled the paperwork carefully,-,-
790,False,"those balls, Michelle lifted her backpack that hauled without falling",+,+
790,False,Michelle lifted her backpack that hauled without falling,-,+
790,False,"those balls, Michelle lifted her backpack that hauled the paperwork without falling",+,-
790,True,Michelle lifted her backpack that hauled the paperwork without falling,-,-
791,False,"those balls, Michelle lifted her backpack that hauled quickly",+,+
791,False,Michelle lifted her backpack that hauled quickly,-,+
791,False,"those balls, Michelle lifted her backpack that hauled the paperwork quickly",+,-
791,True,Michelle lifted her backpack that hauled the paperwork quickly,-,-
792,False,"those balls, Michelle lifted her backpack that had carefully",+,+
792,False,Michelle lifted her backpack that had carefully,-,+
792,False,"those balls, Michelle lifted her backpack that had your jacket carefully",+,-
792,True,Michelle lifted her backpack that had your jacket carefully,-,-
793,False,"those balls, Michelle lifted her backpack that had without falling",+,+
793,False,Michelle lifted her backpack that had without falling,-,+
793,False,"those balls, Michelle lifted her backpack that had your jacket without falling",+,-
793,True,Michelle lifted her backpack that had your jacket without falling,-,-
794,False,"those balls, Michelle lifted her backpack that had quickly",+,+
794,False,Michelle lifted her backpack that had quickly,-,+
794,False,"those balls, Michelle lifted her backpack that had your jacket quickly",+,-
794,True,Michelle lifted her backpack that had your jacket quickly,-,-
795,False,"those balls, Michelle lifted her backpack that had carefully",+,+
795,False,Michelle lifted her backpack that had carefully,-,+
795,False,"those balls, Michelle lifted her backpack that had a phone carefully",+,-
795,True,Michelle lifted her backpack that had a phone carefully,-,-
796,False,"those balls, Michelle lifted her backpack that had without falling",+,+
796,False,Michelle lifted her backpack that had without falling,-,+
796,False,"those balls, Michelle lifted her backpack that had a phone without falling",+,-
796,True,Michelle lifted her backpack that had a phone without falling,-,-
797,False,"those balls, Michelle lifted her backpack that had quickly",+,+
797,False,Michelle lifted her backpack that had quickly,-,+
797,False,"those balls, Michelle lifted her backpack that had a phone quickly",+,-
797,True,Michelle lifted her backpack that had a phone quickly,-,-
798,False,"those balls, Michelle lifted her backpack that had carefully",+,+
798,False,Michelle lifted her backpack that had carefully,-,+
798,False,"those balls, Michelle lifted her backpack that had the paperwork carefully",+,-
798,True,Michelle lifted her backpack that had the paperwork carefully,-,-
799,False,"those balls, Michelle lifted her backpack that had without falling",+,+
799,False,Michelle lifted her backpack that had without falling,-,+
799,False,"those balls, Michelle lifted her backpack that had the paperwork without falling",+,-
799,True,Michelle lifted her backpack that had the paperwork without falling,-,-
800,False,"those balls, Michelle lifted her backpack that had quickly",+,+
800,False,Michelle lifted her backpack that had quickly,-,+
800,False,"those balls, Michelle lifted her backpack that had the paperwork quickly",+,-
800,True,Michelle lifted her backpack that had the paperwork quickly,-,-
801,False,"those balls, Michelle lifted her backpack that transported carefully",+,+
801,False,Michelle lifted her backpack that transported carefully,-,+
801,False,"those balls, Michelle lifted her backpack that transported your jacket carefully",+,-
801,True,Michelle lifted her backpack that transported your jacket carefully,-,-
802,False,"those balls, Michelle lifted her backpack that transported without falling",+,+
802,False,Michelle lifted her backpack that transported without falling,-,+
802,False,"those balls, Michelle lifted her backpack that transported your jacket without falling",+,-
802,True,Michelle lifted her backpack that transported your jacket without falling,-,-
803,False,"those balls, Michelle lifted her backpack that transported quickly",+,+
803,False,Michelle lifted her backpack that transported quickly,-,+
803,False,"those balls, Michelle lifted her backpack that transported your jacket quickly",+,-
803,True,Michelle lifted her backpack that transported your jacket quickly,-,-
804,False,"those balls, Michelle lifted her backpack that transported carefully",+,+
804,False,Michelle lifted her backpack that transported carefully,-,+
804,False,"those balls, Michelle lifted her backpack that transported a phone carefully",+,-
804,True,Michelle lifted her backpack that transported a phone carefully,-,-
805,False,"those balls, Michelle lifted her backpack that transported without falling",+,+
805,False,Michelle lifted her backpack that transported without falling,-,+
805,False,"those balls, Michelle lifted her backpack that transported a phone without falling",+,-
805,True,Michelle lifted her backpack that transported a phone without falling,-,-
806,False,"those balls, Michelle lifted her backpack that transported quickly",+,+
806,False,Michelle lifted her backpack that transported quickly,-,+
806,False,"those balls, Michelle lifted her backpack that transported a phone quickly",+,-
806,True,Michelle lifted her backpack that transported a phone quickly,-,-
807,False,"those balls, Michelle lifted her backpack that transported carefully",+,+
807,False,Michelle lifted her backpack that transported carefully,-,+
807,False,"those balls, Michelle lifted her backpack that transported the paperwork carefully",+,-
807,True,Michelle lifted her backpack that transported the paperwork carefully,-,-
808,False,"those balls, Michelle lifted her backpack that transported without falling",+,+
808,False,Michelle lifted her backpack that transported without falling,-,+
808,False,"those balls, Michelle lifted her backpack that transported the paperwork without falling",+,-
808,True,Michelle lifted her backpack that transported the paperwork without falling,-,-
809,False,"those balls, Michelle lifted her backpack that transported quickly",+,+
809,False,Michelle lifted her backpack that transported quickly,-,+
809,False,"those balls, Michelle lifted her backpack that transported the paperwork quickly",+,-
809,True,Michelle lifted her backpack that transported the paperwork quickly,-,-
810,False,"those balls, Michelle stole the box that hauled carefully",+,+
810,False,Michelle stole the box that hauled carefully,-,+
810,False,"those balls, Michelle stole the box that hauled your jacket carefully",+,-
810,True,Michelle stole the box that hauled your jacket carefully,-,-
811,False,"those balls, Michelle stole the box that hauled without falling",+,+
811,False,Michelle stole the box that hauled without falling,-,+
811,False,"those balls, Michelle stole the box that hauled your jacket without falling",+,-
811,True,Michelle stole the box that hauled your jacket without falling,-,-
812,False,"those balls, Michelle stole the box that hauled quickly",+,+
812,False,Michelle stole the box that hauled quickly,-,+
812,False,"those balls, Michelle stole the box that hauled your jacket quickly",+,-
812,True,Michelle stole the box that hauled your jacket quickly,-,-
813,False,"those balls, Michelle stole the box that hauled carefully",+,+
813,False,Michelle stole the box that hauled carefully,-,+
813,False,"those balls, Michelle stole the box that hauled a phone carefully",+,-
813,True,Michelle stole the box that hauled a phone carefully,-,-
814,False,"those balls, Michelle stole the box that hauled without falling",+,+
814,False,Michelle stole the box that hauled without falling,-,+
814,False,"those balls, Michelle stole the box that hauled a phone without falling",+,-
814,True,Michelle stole the box that hauled a phone without falling,-,-
815,False,"those balls, Michelle stole the box that hauled quickly",+,+
815,False,Michelle stole the box that hauled quickly,-,+
815,False,"those balls, Michelle stole the box that hauled a phone quickly",+,-
815,True,Michelle stole the box that hauled a phone quickly,-,-
816,False,"those balls, Michelle stole the box that hauled carefully",+,+
816,False,Michelle stole the box that hauled carefully,-,+
816,False,"those balls, Michelle stole the box that hauled the paperwork carefully",+,-
816,True,Michelle stole the box that hauled the paperwork carefully,-,-
817,False,"those balls, Michelle stole the box that hauled without falling",+,+
817,False,Michelle stole the box that hauled without falling,-,+
817,False,"those balls, Michelle stole the box that hauled the paperwork without falling",+,-
817,True,Michelle stole the box that hauled the paperwork without falling,-,-
818,False,"those balls, Michelle stole the box that hauled quickly",+,+
818,False,Michelle stole the box that hauled quickly,-,+
818,False,"those balls, Michelle stole the box that hauled the paperwork quickly",+,-
818,True,Michelle stole the box that hauled the paperwork quickly,-,-
819,False,"those balls, Michelle stole the box that had carefully",+,+
819,False,Michelle stole the box that had carefully,-,+
819,False,"those balls, Michelle stole the box that had your jacket carefully",+,-
819,True,Michelle stole the box that had your jacket carefully,-,-
820,False,"those balls, Michelle stole the box that had without falling",+,+
820,False,Michelle stole the box that had without falling,-,+
820,False,"those balls, Michelle stole the box that had your jacket without falling",+,-
820,True,Michelle stole the box that had your jacket without falling,-,-
821,False,"those balls, Michelle stole the box that had quickly",+,+
821,False,Michelle stole the box that had quickly,-,+
821,False,"those balls, Michelle stole the box that had your jacket quickly",+,-
821,True,Michelle stole the box that had your jacket quickly,-,-
822,False,"those balls, Michelle stole the box that had carefully",+,+
822,False,Michelle stole the box that had carefully,-,+
822,False,"those balls, Michelle stole the box that had a phone carefully",+,-
822,True,Michelle stole the box that had a phone carefully,-,-
823,False,"those balls, Michelle stole the box that had without falling",+,+
823,False,Michelle stole the box that had without falling,-,+
823,False,"those balls, Michelle stole the box that had a phone without falling",+,-
823,True,Michelle stole the box that had a phone without falling,-,-
824,False,"those balls, Michelle stole the box that had quickly",+,+
824,False,Michelle stole the box that had quickly,-,+
824,False,"those balls, Michelle stole the box that had a phone quickly",+,-
824,True,Michelle stole the box that had a phone quickly,-,-
825,False,"those balls, Michelle stole the box that had carefully",+,+
825,False,Michelle stole the box that had carefully,-,+
825,False,"those balls, Michelle stole the box that had the paperwork carefully",+,-
825,True,Michelle stole the box that had the paperwork carefully,-,-
826,False,"those balls, Michelle stole the box that had without falling",+,+
826,False,Michelle stole the box that had without falling,-,+
826,False,"those balls, Michelle stole the box that had the paperwork without falling",+,-
826,True,Michelle stole the box that had the paperwork without falling,-,-
827,False,"those balls, Michelle stole the box that had quickly",+,+
827,False,Michelle stole the box that had quickly,-,+
827,False,"those balls, Michelle stole the box that had the paperwork quickly",+,-
827,True,Michelle stole the box that had the paperwork quickly,-,-
828,False,"those balls, Michelle stole the box that transported carefully",+,+
828,False,Michelle stole the box that transported carefully,-,+
828,False,"those balls, Michelle stole the box that transported your jacket carefully",+,-
828,True,Michelle stole the box that transported your jacket carefully,-,-
829,False,"those balls, Michelle stole the box that transported without falling",+,+
829,False,Michelle stole the box that transported without falling,-,+
829,False,"those balls, Michelle stole the box that transported your jacket without falling",+,-
829,True,Michelle stole the box that transported your jacket without falling,-,-
830,False,"those balls, Michelle stole the box that transported quickly",+,+
830,False,Michelle stole the box that transported quickly,-,+
830,False,"those balls, Michelle stole the box that transported your jacket quickly",+,-
830,True,Michelle stole the box that transported your jacket quickly,-,-
831,False,"those balls, Michelle stole the box that transported carefully",+,+
831,False,Michelle stole the box that transported carefully,-,+
831,False,"those balls, Michelle stole the box that transported a phone carefully",+,-
831,True,Michelle stole the box that transported a phone carefully,-,-
832,False,"those balls, Michelle stole the box that transported without falling",+,+
832,False,Michelle stole the box that transported without falling,-,+
832,False,"those balls, Michelle stole the box that transported a phone without falling",+,-
832,True,Michelle stole the box that transported a phone without falling,-,-
833,False,"those balls, Michelle stole the box that transported quickly",+,+
833,False,Michelle stole the box that transported quickly,-,+
833,False,"those balls, Michelle stole the box that transported a phone quickly",+,-
833,True,Michelle stole the box that transported a phone quickly,-,-
834,False,"those balls, Michelle stole the box that transported carefully",+,+
834,False,Michelle stole the box that transported carefully,-,+
834,False,"those balls, Michelle stole the box that transported the paperwork carefully",+,-
834,True,Michelle stole the box that transported the paperwork carefully,-,-
835,False,"those balls, Michelle stole the box that transported without falling",+,+
835,False,Michelle stole the box that transported without falling,-,+
835,False,"those balls, Michelle stole the box that transported the paperwork without falling",+,-
835,True,Michelle stole the box that transported the paperwork without falling,-,-
836,False,"those balls, Michelle stole the box that transported quickly",+,+
836,False,Michelle stole the box that transported quickly,-,+
836,False,"those balls, Michelle stole the box that transported the paperwork quickly",+,-
836,True,Michelle stole the box that transported the paperwork quickly,-,-
837,False,"those balls, Michelle stole this truck that hauled carefully",+,+
837,False,Michelle stole this truck that hauled carefully,-,+
837,False,"those balls, Michelle stole this truck that hauled your jacket carefully",+,-
837,True,Michelle stole this truck that hauled your jacket carefully,-,-
838,False,"those balls, Michelle stole this truck that hauled without falling",+,+
838,False,Michelle stole this truck that hauled without falling,-,+
838,False,"those balls, Michelle stole this truck that hauled your jacket without falling",+,-
838,True,Michelle stole this truck that hauled your jacket without falling,-,-
839,False,"those balls, Michelle stole this truck that hauled quickly",+,+
839,False,Michelle stole this truck that hauled quickly,-,+
839,False,"those balls, Michelle stole this truck that hauled your jacket quickly",+,-
839,True,Michelle stole this truck that hauled your jacket quickly,-,-
840,False,"those balls, Michelle stole this truck that hauled carefully",+,+
840,False,Michelle stole this truck that hauled carefully,-,+
840,False,"those balls, Michelle stole this truck that hauled a phone carefully",+,-
840,True,Michelle stole this truck that hauled a phone carefully,-,-
841,False,"those balls, Michelle stole this truck that hauled without falling",+,+
841,False,Michelle stole this truck that hauled without falling,-,+
841,False,"those balls, Michelle stole this truck that hauled a phone without falling",+,-
841,True,Michelle stole this truck that hauled a phone without falling,-,-
842,False,"those balls, Michelle stole this truck that hauled quickly",+,+
842,False,Michelle stole this truck that hauled quickly,-,+
842,False,"those balls, Michelle stole this truck that hauled a phone quickly",+,-
842,True,Michelle stole this truck that hauled a phone quickly,-,-
843,False,"those balls, Michelle stole this truck that hauled carefully",+,+
843,False,Michelle stole this truck that hauled carefully,-,+
843,False,"those balls, Michelle stole this truck that hauled the paperwork carefully",+,-
843,True,Michelle stole this truck that hauled the paperwork carefully,-,-
844,False,"those balls, Michelle stole this truck that hauled without falling",+,+
844,False,Michelle stole this truck that hauled without falling,-,+
844,False,"those balls, Michelle stole this truck that hauled the paperwork without falling",+,-
844,True,Michelle stole this truck that hauled the paperwork without falling,-,-
845,False,"those balls, Michelle stole this truck that hauled quickly",+,+
845,False,Michelle stole this truck that hauled quickly,-,+
845,False,"those balls, Michelle stole this truck that hauled the paperwork quickly",+,-
845,True,Michelle stole this truck that hauled the paperwork quickly,-,-
846,False,"those balls, Michelle stole this truck that had carefully",+,+
846,False,Michelle stole this truck that had carefully,-,+
846,False,"those balls, Michelle stole this truck that had your jacket carefully",+,-
846,True,Michelle stole this truck that had your jacket carefully,-,-
847,False,"those balls, Michelle stole this truck that had without falling",+,+
847,False,Michelle stole this truck that had without falling,-,+
847,False,"those balls, Michelle stole this truck that had your jacket without falling",+,-
847,True,Michelle stole this truck that had your jacket without falling,-,-
848,False,"those balls, Michelle stole this truck that had quickly",+,+
848,False,Michelle stole this truck that had quickly,-,+
848,False,"those balls, Michelle stole this truck that had your jacket quickly",+,-
848,True,Michelle stole this truck that had your jacket quickly,-,-
849,False,"those balls, Michelle stole this truck that had carefully",+,+
849,False,Michelle stole this truck that had carefully,-,+
849,False,"those balls, Michelle stole this truck that had a phone carefully",+,-
849,True,Michelle stole this truck that had a phone carefully,-,-
850,False,"those balls, Michelle stole this truck that had without falling",+,+
850,False,Michelle stole this truck that had without falling,-,+
850,False,"those balls, Michelle stole this truck that had a phone without falling",+,-
850,True,Michelle stole this truck that had a phone without falling,-,-
851,False,"those balls, Michelle stole this truck that had quickly",+,+
851,False,Michelle stole this truck that had quickly,-,+
851,False,"those balls, Michelle stole this truck that had a phone quickly",+,-
851,True,Michelle stole this truck that had a phone quickly,-,-
852,False,"those balls, Michelle stole this truck that had carefully",+,+
852,False,Michelle stole this truck that had carefully,-,+
852,False,"those balls, Michelle stole this truck that had the paperwork carefully",+,-
852,True,Michelle stole this truck that had the paperwork carefully,-,-
853,False,"those balls, Michelle stole this truck that had without falling",+,+
853,False,Michelle stole this truck that had without falling,-,+
853,False,"those balls, Michelle stole this truck that had the paperwork without falling",+,-
853,True,Michelle stole this truck that had the paperwork without falling,-,-
854,False,"those balls, Michelle stole this truck that had quickly",+,+
854,False,Michelle stole this truck that had quickly,-,+
854,False,"those balls, Michelle stole this truck that had the paperwork quickly",+,-
854,True,Michelle stole this truck that had the paperwork quickly,-,-
855,False,"those balls, Michelle stole this truck that transported carefully",+,+
855,False,Michelle stole this truck that transported carefully,-,+
855,False,"those balls, Michelle stole this truck that transported your jacket carefully",+,-
855,True,Michelle stole this truck that transported your jacket carefully,-,-
856,False,"those balls, Michelle stole this truck that transported without falling",+,+
856,False,Michelle stole this truck that transported without falling,-,+
856,False,"those balls, Michelle stole this truck that transported your jacket without falling",+,-
856,True,Michelle stole this truck that transported your jacket without falling,-,-
857,False,"those balls, Michelle stole this truck that transported quickly",+,+
857,False,Michelle stole this truck that transported quickly,-,+
857,False,"those balls, Michelle stole this truck that transported your jacket quickly",+,-
857,True,Michelle stole this truck that transported your jacket quickly,-,-
858,False,"those balls, Michelle stole this truck that transported carefully",+,+
858,False,Michelle stole this truck that transported carefully,-,+
858,False,"those balls, Michelle stole this truck that transported a phone carefully",+,-
858,True,Michelle stole this truck that transported a phone carefully,-,-
859,False,"those balls, Michelle stole this truck that transported without falling",+,+
859,False,Michelle stole this truck that transported without falling,-,+
859,False,"those balls, Michelle stole this truck that transported a phone without falling",+,-
859,True,Michelle stole this truck that transported a phone without falling,-,-
860,False,"those balls, Michelle stole this truck that transported quickly",+,+
860,False,Michelle stole this truck that transported quickly,-,+
