group,grammatical,sentence,a condition,b condition
301,False,it is embarrassing to steal without falling,-,+
301,False,his wallet is embarrassing to steal a phone without falling,+,-
301,True,it is embarrassing to steal a phone without falling,-,-
302,True,his wallet is embarrassing to steal quickly,+,+
302,False,it is embarrassing to steal quickly,-,+
302,False,his wallet is embarrassing to steal a phone quickly,+,-
302,True,it is embarrassing to steal a phone quickly,-,-
303,True,his wallet is embarrassing to steal carefully,+,+
303,False,it is embarrassing to steal carefully,-,+
303,False,his wallet is embarrassing to steal the paperwork carefully,+,-
303,True,it is embarrassing to steal the paperwork carefully,-,-
304,True,his wallet is embarrassing to steal without falling,+,+
304,False,it is embarrassing to steal without falling,-,+
304,False,his wallet is embarrassing to steal the paperwork without falling,+,-
304,True,it is embarrassing to steal the paperwork without falling,-,-
305,True,his wallet is embarrassing to steal quickly,+,+
305,False,it is embarrassing to steal quickly,-,+
305,False,his wallet is embarrassing to steal the paperwork quickly,+,-
305,True,it is embarrassing to steal the paperwork quickly,-,-
306,True,his wallet is embarrassing to throw carefully,+,+
306,False,it is embarrassing to throw carefully,-,+
306,False,his wallet is embarrassing to throw your jacket carefully,+,-
306,True,it is embarrassing to throw your jacket carefully,-,-
307,True,his wallet is embarrassing to throw without falling,+,+
307,False,it is embarrassing to throw without falling,-,+
307,False,his wallet is embarrassing to throw your jacket without falling,+,-
307,True,it is embarrassing to throw your jacket without falling,-,-
308,True,his wallet is embarrassing to throw quickly,+,+
308,False,it is embarrassing to throw quickly,-,+
308,False,his wallet is embarrassing to throw your jacket quickly,+,-
308,True,it is embarrassing to throw your jacket quickly,-,-
309,True,his wallet is embarrassing to throw carefully,+,+
309,False,it is embarrassing to throw carefully,-,+
309,False,his wallet is embarrassing to throw a phone carefully,+,-
309,True,it is embarrassing to throw a phone carefully,-,-
310,True,his wallet is embarrassing to throw without falling,+,+
310,False,it is embarrassing to throw without falling,-,+
310,False,his wallet is embarrassing to throw a phone without falling,+,-
310,True,it is embarrassing to throw a phone without falling,-,-
311,True,his wallet is embarrassing to throw quickly,+,+
311,False,it is embarrassing to throw quickly,-,+
311,False,his wallet is embarrassing to throw a phone quickly,+,-
311,True,it is embarrassing to throw a phone quickly,-,-
312,True,his wallet is embarrassing to throw carefully,+,+
312,False,it is embarrassing to throw carefully,-,+
312,False,his wallet is embarrassing to throw the paperwork carefully,+,-
312,True,it is embarrassing to throw the paperwork carefully,-,-
313,True,his wallet is embarrassing to throw without falling,+,+
313,False,it is embarrassing to throw without falling,-,+
313,False,his wallet is embarrassing to throw the paperwork without falling,+,-
313,True,it is embarrassing to throw the paperwork without falling,-,-
314,True,his wallet is embarrassing to throw quickly,+,+
314,False,it is embarrassing to throw quickly,-,+
314,False,his wallet is embarrassing to throw the paperwork quickly,+,-
314,True,it is embarrassing to throw the paperwork quickly,-,-
315,True,his wallet is embarrassing to lift carefully,+,+
315,False,it is embarrassing to lift carefully,-,+
315,False,his wallet is embarrassing to lift your jacket carefully,+,-
315,True,it is embarrassing to lift your jacket carefully,-,-
316,True,his wallet is embarrassing to lift without falling,+,+
316,False,it is embarrassing to lift without falling,-,+
316,False,his wallet is embarrassing to lift your jacket without falling,+,-
316,True,it is embarrassing to lift your jacket without falling,-,-
317,True,his wallet is embarrassing to lift quickly,+,+
317,False,it is embarrassing to lift quickly,-,+
317,False,his wallet is embarrassing to lift your jacket quickly,+,-
317,True,it is embarrassing to lift your jacket quickly,-,-
318,True,his wallet is embarrassing to lift carefully,+,+
318,False,it is embarrassing to lift carefully,-,+
318,False,his wallet is embarrassing to lift a phone carefully,+,-
318,True,it is embarrassing to lift a phone carefully,-,-
319,True,his wallet is embarrassing to lift without falling,+,+
319,False,it is embarrassing to lift without falling,-,+
319,False,his wallet is embarrassing to lift a phone without falling,+,-
319,True,it is embarrassing to lift a phone without falling,-,-
320,True,his wallet is embarrassing to lift quickly,+,+
320,False,it is embarrassing to lift quickly,-,+
320,False,his wallet is embarrassing to lift a phone quickly,+,-
320,True,it is embarrassing to lift a phone quickly,-,-
321,True,his wallet is embarrassing to lift carefully,+,+
321,False,it is embarrassing to lift carefully,-,+
321,False,his wallet is embarrassing to lift the paperwork carefully,+,-
321,True,it is embarrassing to lift the paperwork carefully,-,-
322,True,his wallet is embarrassing to lift without falling,+,+
322,False,it is embarrassing to lift without falling,-,+
322,False,his wallet is embarrassing to lift the paperwork without falling,+,-
322,True,it is embarrassing to lift the paperwork without falling,-,-
323,True,his wallet is embarrassing to lift quickly,+,+
323,False,it is embarrassing to lift quickly,-,+
323,False,his wallet is embarrassing to lift the paperwork quickly,+,-
323,True,it is embarrassing to lift the paperwork quickly,-,-
