group,grammatical,sentence,a condition,b condition
2736,False,It is those balls that Michelle lifted her backpack that had carefully,+,+
2736,False,It is annoying that Michelle lifted her backpack that had carefully,-,+
2736,False,It is those balls that Michelle lifted her backpack that had your jacket carefully,+,-
2736,True,It is annoying that Michelle lifted her backpack that had your jacket carefully,-,-
2737,False,It is those balls that Michelle lifted her backpack that had without falling,+,+
2737,False,It is annoying that Michelle lifted her backpack that had without falling,-,+
2737,False,It is those balls that Michelle lifted her backpack that had your jacket without falling,+,-
2737,True,It is annoying that Michelle lifted her backpack that had your jacket without falling,-,-
2738,False,It is those balls that Michelle lifted her backpack that had quickly,+,+
2738,False,It is annoying that Michelle lifted her backpack that had quickly,-,+
2738,False,It is those balls that Michelle lifted her backpack that had your jacket quickly,+,-
2738,True,It is annoying that Michelle lifted her backpack that had your jacket quickly,-,-
2739,False,It is those balls that Michelle lifted her backpack that had carefully,+,+
2739,False,It is annoying that Michelle lifted her backpack that had carefully,-,+
2739,False,It is those balls that Michelle lifted her backpack that had a phone carefully,+,-
2739,True,It is annoying that Michelle lifted her backpack that had a phone carefully,-,-
2740,False,It is those balls that Michelle lifted her backpack that had without falling,+,+
2740,False,It is annoying that Michelle lifted her backpack that had without falling,-,+
2740,False,It is those balls that Michelle lifted her backpack that had a phone without falling,+,-
2740,True,It is annoying that Michelle lifted her backpack that had a phone without falling,-,-
2741,False,It is those balls that Michelle lifted her backpack that had quickly,+,+
2741,False,It is annoying that Michelle lifted her backpack that had quickly,-,+
2741,False,It is those balls that Michelle lifted her backpack that had a phone quickly,+,-
2741,True,It is annoying that Michelle lifted her backpack that had a phone quickly,-,-
2742,False,It is those balls that Michelle lifted her backpack that had carefully,+,+
2742,False,It is annoying that Michelle lifted her backpack that had carefully,-,+
2742,False,It is those balls that Michelle lifted her backpack that had the paperwork carefully,+,-
2742,True,It is annoying that Michelle lifted her backpack that had the paperwork carefully,-,-
2743,False,It is those balls that Michelle lifted her backpack that had without falling,+,+
2743,False,It is annoying that Michelle lifted her backpack that had without falling,-,+
2743,False,It is those balls that Michelle lifted her backpack that had the paperwork without falling,+,-
2743,True,It is annoying that Michelle lifted her backpack that had the paperwork without falling,-,-
2744,False,It is those balls that Michelle lifted her backpack that had quickly,+,+
2744,False,It is annoying that Michelle lifted her backpack that had quickly,-,+
2744,False,It is those balls that Michelle lifted her backpack that had the paperwork quickly,+,-
2744,True,It is annoying that Michelle lifted her backpack that had the paperwork quickly,-,-
2745,False,It is those balls that Michelle lifted her backpack that transported carefully,+,+
2745,False,It is annoying that Michelle lifted her backpack that transported carefully,-,+
2745,False,It is those balls that Michelle lifted her backpack that transported your jacket carefully,+,-
2745,True,It is annoying that Michelle lifted her backpack that transported your jacket carefully,-,-
2746,False,It is those balls that Michelle lifted her backpack that transported without falling,+,+
2746,False,It is annoying that Michelle lifted her backpack that transported without falling,-,+
2746,False,It is those balls that Michelle lifted her backpack that transported your jacket without falling,+,-
2746,True,It is annoying that Michelle lifted her backpack that transported your jacket without falling,-,-
2747,False,It is those balls that Michelle lifted her backpack that transported quickly,+,+
2747,False,It is annoying that Michelle lifted her backpack that transported quickly,-,+
2747,False,It is those balls that Michelle lifted her backpack that transported your jacket quickly,+,-
2747,True,It is annoying that Michelle lifted her backpack that transported your jacket quickly,-,-
2748,False,It is those balls that Michelle lifted her backpack that transported carefully,+,+
2748,False,It is annoying that Michelle lifted her backpack that transported carefully,-,+
2748,False,It is those balls that Michelle lifted her backpack that transported a phone carefully,+,-
2748,True,It is annoying that Michelle lifted her backpack that transported a phone carefully,-,-
2749,False,It is those balls that Michelle lifted her backpack that transported without falling,+,+
2749,False,It is annoying that Michelle lifted her backpack that transported without falling,-,+
2749,False,It is those balls that Michelle lifted her backpack that transported a phone without falling,+,-
2749,True,It is annoying that Michelle lifted her backpack that transported a phone without falling,-,-
2750,False,It is those balls that Michelle lifted her backpack that transported quickly,+,+
2750,False,It is annoying that Michelle lifted her backpack that transported quickly,-,+
2750,False,It is those balls that Michelle lifted her backpack that transported a phone quickly,+,-
2750,True,It is annoying that Michelle lifted her backpack that transported a phone quickly,-,-
2751,False,It is those balls that Michelle lifted her backpack that transported carefully,+,+
2751,False,It is annoying that Michelle lifted her backpack that transported carefully,-,+
2751,False,It is those balls that Michelle lifted her backpack that transported the paperwork carefully,+,-
2751,True,It is annoying that Michelle lifted her backpack that transported the paperwork carefully,-,-
2752,False,It is those balls that Michelle lifted her backpack that transported without falling,+,+
2752,False,It is annoying that Michelle lifted her backpack that transported without falling,-,+
2752,False,It is those balls that Michelle lifted her backpack that transported the paperwork without falling,+,-
2752,True,It is annoying that Michelle lifted her backpack that transported the paperwork without falling,-,-
2753,False,It is those balls that Michelle lifted her backpack that transported quickly,+,+
2753,False,It is annoying that Michelle lifted her backpack that transported quickly,-,+
2753,False,It is those balls that Michelle lifted her backpack that transported the paperwork quickly,+,-
2753,True,It is annoying that Michelle lifted her backpack that transported the paperwork quickly,-,-
2754,False,It is those balls that Michelle stole the box that hauled carefully,+,+
2754,False,It is annoying that Michelle stole the box that hauled carefully,-,+
2754,False,It is those balls that Michelle stole the box that hauled your jacket carefully,+,-
2754,True,It is annoying that Michelle stole the box that hauled your jacket carefully,-,-
2755,False,It is those balls that Michelle stole the box that hauled without falling,+,+
2755,False,It is annoying that Michelle stole the box that hauled without falling,-,+
2755,False,It is those balls that Michelle stole the box that hauled your jacket without falling,+,-
2755,True,It is annoying that Michelle stole the box that hauled your jacket without falling,-,-
2756,False,It is those balls that Michelle stole the box that hauled quickly,+,+
2756,False,It is annoying that Michelle stole the box that hauled quickly,-,+
2756,False,It is those balls that Michelle stole the box that hauled your jacket quickly,+,-
2756,True,It is annoying that Michelle stole the box that hauled your jacket quickly,-,-
2757,False,It is those balls that Michelle stole the box that hauled carefully,+,+
2757,False,It is annoying that Michelle stole the box that hauled carefully,-,+
2757,False,It is those balls that Michelle stole the box that hauled a phone carefully,+,-
2757,True,It is annoying that Michelle stole the box that hauled a phone carefully,-,-
2758,False,It is those balls that Michelle stole the box that hauled without falling,+,+
2758,False,It is annoying that Michelle stole the box that hauled without falling,-,+
2758,False,It is those balls that Michelle stole the box that hauled a phone without falling,+,-
2758,True,It is annoying that Michelle stole the box that hauled a phone without falling,-,-
2759,False,It is those balls that Michelle stole the box that hauled quickly,+,+
2759,False,It is annoying that Michelle stole the box that hauled quickly,-,+
2759,False,It is those balls that Michelle stole the box that hauled a phone quickly,+,-
2759,True,It is annoying that Michelle stole the box that hauled a phone quickly,-,-
2760,False,It is those balls that Michelle stole the box that hauled carefully,+,+
2760,False,It is annoying that Michelle stole the box that hauled carefully,-,+
2760,False,It is those balls that Michelle stole the box that hauled the paperwork carefully,+,-
2760,True,It is annoying that Michelle stole the box that hauled the paperwork carefully,-,-
2761,False,It is those balls that Michelle stole the box that hauled without falling,+,+
2761,False,It is annoying that Michelle stole the box that hauled without falling,-,+
2761,False,It is those balls that Michelle stole the box that hauled the paperwork without falling,+,-
2761,True,It is annoying that Michelle stole the box that hauled the paperwork without falling,-,-
2762,False,It is those balls that Michelle stole the box that hauled quickly,+,+
2762,False,It is annoying that Michelle stole the box that hauled quickly,-,+
2762,False,It is those balls that Michelle stole the box that hauled the paperwork quickly,+,-
2762,True,It is annoying that Michelle stole the box that hauled the paperwork quickly,-,-
2763,False,It is those balls that Michelle stole the box that had carefully,+,+
2763,False,It is annoying that Michelle stole the box that had carefully,-,+
2763,False,It is those balls that Michelle stole the box that had your jacket carefully,+,-
2763,True,It is annoying that Michelle stole the box that had your jacket carefully,-,-
2764,False,It is those balls that Michelle stole the box that had without falling,+,+
2764,False,It is annoying that Michelle stole the box that had without falling,-,+
2764,False,It is those balls that Michelle stole the box that had your jacket without falling,+,-
2764,True,It is annoying that Michelle stole the box that had your jacket without falling,-,-
2765,False,It is those balls that Michelle stole the box that had quickly,+,+
2765,False,It is annoying that Michelle stole the box that had quickly,-,+
2765,False,It is those balls that Michelle stole the box that had your jacket quickly,+,-
2765,True,It is annoying that Michelle stole the box that had your jacket quickly,-,-
2766,False,It is those balls that Michelle stole the box that had carefully,+,+
2766,False,It is annoying that Michelle stole the box that had carefully,-,+
2766,False,It is those balls that Michelle stole the box that had a phone carefully,+,-
2766,True,It is annoying that Michelle stole the box that had a phone carefully,-,-
2767,False,It is those balls that Michelle stole the box that had without falling,+,+
2767,False,It is annoying that Michelle stole the box that had without falling,-,+
2767,False,It is those balls that Michelle stole the box that had a phone without falling,+,-
2767,True,It is annoying that Michelle stole the box that had a phone without falling,-,-
2768,False,It is those balls that Michelle stole the box that had quickly,+,+
2768,False,It is annoying that Michelle stole the box that had quickly,-,+
2768,False,It is those balls that Michelle stole the box that had a phone quickly,+,-
2768,True,It is annoying that Michelle stole the box that had a phone quickly,-,-
2769,False,It is those balls that Michelle stole the box that had carefully,+,+
2769,False,It is annoying that Michelle stole the box that had carefully,-,+
2769,False,It is those balls that Michelle stole the box that had the paperwork carefully,+,-
2769,True,It is annoying that Michelle stole the box that had the paperwork carefully,-,-
2770,False,It is those balls that Michelle stole the box that had without falling,+,+
2770,False,It is annoying that Michelle stole the box that had without falling,-,+
2770,False,It is those balls that Michelle stole the box that had the paperwork without falling,+,-
2770,True,It is annoying that Michelle stole the box that had the paperwork without falling,-,-
2771,False,It is those balls that Michelle stole the box that had quickly,+,+
2771,False,It is annoying that Michelle stole the box that had quickly,-,+
2771,False,It is those balls that Michelle stole the box that had the paperwork quickly,+,-
2771,True,It is annoying that Michelle stole the box that had the paperwork quickly,-,-
2772,False,It is those balls that Michelle stole the box that transported carefully,+,+
2772,False,It is annoying that Michelle stole the box that transported carefully,-,+
2772,False,It is those balls that Michelle stole the box that transported your jacket carefully,+,-
2772,True,It is annoying that Michelle stole the box that transported your jacket carefully,-,-
2773,False,It is those balls that Michelle stole the box that transported without falling,+,+
2773,False,It is annoying that Michelle stole the box that transported without falling,-,+
2773,False,It is those balls that Michelle stole the box that transported your jacket without falling,+,-
2773,True,It is annoying that Michelle stole the box that transported your jacket without falling,-,-
2774,False,It is those balls that Michelle stole the box that transported quickly,+,+
2774,False,It is annoying that Michelle stole the box that transported quickly,-,+
2774,False,It is those balls that Michelle stole the box that transported your jacket quickly,+,-
2774,True,It is annoying that Michelle stole the box that transported your jacket quickly,-,-
2775,False,It is those balls that Michelle stole the box that transported carefully,+,+
2775,False,It is annoying that Michelle stole the box that transported carefully,-,+
2775,False,It is those balls that Michelle stole the box that transported a phone carefully,+,-
2775,True,It is annoying that Michelle stole the box that transported a phone carefully,-,-
2776,False,It is those balls that Michelle stole the box that transported without falling,+,+
2776,False,It is annoying that Michelle stole the box that transported without falling,-,+
2776,False,It is those balls that Michelle stole the box that transported a phone without falling,+,-
2776,True,It is annoying that Michelle stole the box that transported a phone without falling,-,-
2777,False,It is those balls that Michelle stole the box that transported quickly,+,+
2777,False,It is annoying that Michelle stole the box that transported quickly,-,+
2777,False,It is those balls that Michelle stole the box that transported a phone quickly,+,-
2777,True,It is annoying that Michelle stole the box that transported a phone quickly,-,-
2778,False,It is those balls that Michelle stole the box that transported carefully,+,+
2778,False,It is annoying that Michelle stole the box that transported carefully,-,+
2778,False,It is those balls that Michelle stole the box that transported the paperwork carefully,+,-
2778,True,It is annoying that Michelle stole the box that transported the paperwork carefully,-,-
2779,False,It is those balls that Michelle stole the box that transported without falling,+,+
2779,False,It is annoying that Michelle stole the box that transported without falling,-,+
2779,False,It is those balls that Michelle stole the box that transported the paperwork without falling,+,-
2779,True,It is annoying that Michelle stole the box that transported the paperwork without falling,-,-
2780,False,It is those balls that Michelle stole the box that transported quickly,+,+
2780,False,It is annoying that Michelle stole the box that transported quickly,-,+
2780,False,It is those balls that Michelle stole the box that transported the paperwork quickly,+,-
2780,True,It is annoying that Michelle stole the box that transported the paperwork quickly,-,-
2781,False,It is those balls that Michelle stole this truck that hauled carefully,+,+
2781,False,It is annoying that Michelle stole this truck that hauled carefully,-,+
2781,False,It is those balls that Michelle stole this truck that hauled your jacket carefully,+,-
2781,True,It is annoying that Michelle stole this truck that hauled your jacket carefully,-,-
2782,False,It is those balls that Michelle stole this truck that hauled without falling,+,+
2782,False,It is annoying that Michelle stole this truck that hauled without falling,-,+
2782,False,It is those balls that Michelle stole this truck that hauled your jacket without falling,+,-
2782,True,It is annoying that Michelle stole this truck that hauled your jacket without falling,-,-
2783,False,It is those balls that Michelle stole this truck that hauled quickly,+,+
2783,False,It is annoying that Michelle stole this truck that hauled quickly,-,+
2783,False,It is those balls that Michelle stole this truck that hauled your jacket quickly,+,-
2783,True,It is annoying that Michelle stole this truck that hauled your jacket quickly,-,-
2784,False,It is those balls that Michelle stole this truck that hauled carefully,+,+
2784,False,It is annoying that Michelle stole this truck that hauled carefully,-,+
2784,False,It is those balls that Michelle stole this truck that hauled a phone carefully,+,-
2784,True,It is annoying that Michelle stole this truck that hauled a phone carefully,-,-
2785,False,It is those balls that Michelle stole this truck that hauled without falling,+,+
2785,False,It is annoying that Michelle stole this truck that hauled without falling,-,+
2785,False,It is those balls that Michelle stole this truck that hauled a phone without falling,+,-
2785,True,It is annoying that Michelle stole this truck that hauled a phone without falling,-,-
2786,False,It is those balls that Michelle stole this truck that hauled quickly,+,+
2786,False,It is annoying that Michelle stole this truck that hauled quickly,-,+
2786,False,It is those balls that Michelle stole this truck that hauled a phone quickly,+,-
2786,True,It is annoying that Michelle stole this truck that hauled a phone quickly,-,-
2787,False,It is those balls that Michelle stole this truck that hauled carefully,+,+
2787,False,It is annoying that Michelle stole this truck that hauled carefully,-,+
2787,False,It is those balls that Michelle stole this truck that hauled the paperwork carefully,+,-
2787,True,It is annoying that Michelle stole this truck that hauled the paperwork carefully,-,-
2788,False,It is those balls that Michelle stole this truck that hauled without falling,+,+
2788,False,It is annoying that Michelle stole this truck that hauled without falling,-,+
2788,False,It is those balls that Michelle stole this truck that hauled the paperwork without falling,+,-
2788,True,It is annoying that Michelle stole this truck that hauled the paperwork without falling,-,-
2789,False,It is those balls that Michelle stole this truck that hauled quickly,+,+
2789,False,It is annoying that Michelle stole this truck that hauled quickly,-,+
2789,False,It is those balls that Michelle stole this truck that hauled the paperwork quickly,+,-
2789,True,It is annoying that Michelle stole this truck that hauled the paperwork quickly,-,-
2790,False,It is those balls that Michelle stole this truck that had carefully,+,+
2790,False,It is annoying that Michelle stole this truck that had carefully,-,+
2790,False,It is those balls that Michelle stole this truck that had your jacket carefully,+,-
2790,True,It is annoying that Michelle stole this truck that had your jacket carefully,-,-
2791,False,It is those balls that Michelle stole this truck that had without falling,+,+
2791,False,It is annoying that Michelle stole this truck that had without falling,-,+
2791,False,It is those balls that Michelle stole this truck that had your jacket without falling,+,-
2791,True,It is annoying that Michelle stole this truck that had your jacket without falling,-,-
2792,False,It is those balls that Michelle stole this truck that had quickly,+,+
2792,False,It is annoying that Michelle stole this truck that had quickly,-,+
2792,False,It is those balls that Michelle stole this truck that had your jacket quickly,+,-
2792,True,It is annoying that Michelle stole this truck that had your jacket quickly,-,-
2793,False,It is those balls that Michelle stole this truck that had carefully,+,+
2793,False,It is annoying that Michelle stole this truck that had carefully,-,+
2793,False,It is those balls that Michelle stole this truck that had a phone carefully,+,-
2793,True,It is annoying that Michelle stole this truck that had a phone carefully,-,-
2794,False,It is those balls that Michelle stole this truck that had without falling,+,+
2794,False,It is annoying that Michelle stole this truck that had without falling,-,+
2794,False,It is those balls that Michelle stole this truck that had a phone without falling,+,-
2794,True,It is annoying that Michelle stole this truck that had a phone without falling,-,-
2795,False,It is those balls that Michelle stole this truck that had quickly,+,+
2795,False,It is annoying that Michelle stole this truck that had quickly,-,+
2795,False,It is those balls that Michelle stole this truck that had a phone quickly,+,-
2795,True,It is annoying that Michelle stole this truck that had a phone quickly,-,-
2796,False,It is those balls that Michelle stole this truck that had carefully,+,+
2796,False,It is annoying that Michelle stole this truck that had carefully,-,+
2796,False,It is those balls that Michelle stole this truck that had the paperwork carefully,+,-
2796,True,It is annoying that Michelle stole this truck that had the paperwork carefully,-,-
2797,False,It is those balls that Michelle stole this truck that had without falling,+,+
2797,False,It is annoying that Michelle stole this truck that had without falling,-,+
2797,False,It is those balls that Michelle stole this truck that had the paperwork without falling,+,-
2797,True,It is annoying that Michelle stole this truck that had the paperwork without falling,-,-
2798,False,It is those balls that Michelle stole this truck that had quickly,+,+
2798,False,It is annoying that Michelle stole this truck that had quickly,-,+
2798,False,It is those balls that Michelle stole this truck that had the paperwork quickly,+,-
2798,True,It is annoying that Michelle stole this truck that had the paperwork quickly,-,-
2799,False,It is those balls that Michelle stole this truck that transported carefully,+,+
2799,False,It is annoying that Michelle stole this truck that transported carefully,-,+
2799,False,It is those balls that Michelle stole this truck that transported your jacket carefully,+,-
2799,True,It is annoying that Michelle stole this truck that transported your jacket carefully,-,-
2800,False,It is those balls that Michelle stole this truck that transported without falling,+,+
2800,False,It is annoying that Michelle stole this truck that transported without falling,-,+
2800,False,It is those balls that Michelle stole this truck that transported your jacket without falling,+,-
2800,True,It is annoying that Michelle stole this truck that transported your jacket without falling,-,-
2801,False,It is those balls that Michelle stole this truck that transported quickly,+,+
2801,False,It is annoying that Michelle stole this truck that transported quickly,-,+
2801,False,It is those balls that Michelle stole this truck that transported your jacket quickly,+,-
2801,True,It is annoying that Michelle stole this truck that transported your jacket quickly,-,-
2802,False,It is those balls that Michelle stole this truck that transported carefully,+,+
2802,False,It is annoying that Michelle stole this truck that transported carefully,-,+
2802,False,It is those balls that Michelle stole this truck that transported a phone carefully,+,-
2802,True,It is annoying that Michelle stole this truck that transported a phone carefully,-,-
2803,False,It is those balls that Michelle stole this truck that transported without falling,+,+
2803,False,It is annoying that Michelle stole this truck that transported without falling,-,+
2803,False,It is those balls that Michelle stole this truck that transported a phone without falling,+,-
2803,True,It is annoying that Michelle stole this truck that transported a phone without falling,-,-
2804,False,It is those balls that Michelle stole this truck that transported quickly,+,+
2804,False,It is annoying that Michelle stole this truck that transported quickly,-,+
2804,False,It is those balls that Michelle stole this truck that transported a phone quickly,+,-
2804,True,It is annoying that Michelle stole this truck that transported a phone quickly,-,-
2805,False,It is those balls that Michelle stole this truck that transported carefully,+,+
2805,False,It is annoying that Michelle stole this truck that transported carefully,-,+
2805,False,It is those balls that Michelle stole this truck that transported the paperwork carefully,+,-
2805,True,It is annoying that Michelle stole this truck that transported the paperwork carefully,-,-
2806,False,It is those balls that Michelle stole this truck that transported without falling,+,+
2806,False,It is annoying that Michelle stole this truck that transported without falling,-,+
2806,False,It is those balls that Michelle stole this truck that transported the paperwork without falling,+,-
2806,True,It is annoying that Michelle stole this truck that transported the paperwork without falling,-,-
2807,False,It is those balls that Michelle stole this truck that transported quickly,+,+
2807,False,It is annoying that Michelle stole this truck that transported quickly,-,+
2807,False,It is those balls that Michelle stole this truck that transported the paperwork quickly,+,-
2807,True,It is annoying that Michelle stole this truck that transported the paperwork quickly,-,-
2808,False,It is those balls that Michelle stole her backpack that hauled carefully,+,+
2808,False,It is annoying that Michelle stole her backpack that hauled carefully,-,+
2808,False,It is those balls that Michelle stole her backpack that hauled your jacket carefully,+,-
2808,True,It is annoying that Michelle stole her backpack that hauled your jacket carefully,-,-
2809,False,It is those balls that Michelle stole her backpack that hauled without falling,+,+
2809,False,It is annoying that Michelle stole her backpack that hauled without falling,-,+
2809,False,It is those balls that Michelle stole her backpack that hauled your jacket without falling,+,-
2809,True,It is annoying that Michelle stole her backpack that hauled your jacket without falling,-,-
2810,False,It is those balls that Michelle stole her backpack that hauled quickly,+,+
2810,False,It is annoying that Michelle stole her backpack that hauled quickly,-,+
2810,False,It is those balls that Michelle stole her backpack that hauled your jacket quickly,+,-
2810,True,It is annoying that Michelle stole her backpack that hauled your jacket quickly,-,-
2811,False,It is those balls that Michelle stole her backpack that hauled carefully,+,+
2811,False,It is annoying that Michelle stole her backpack that hauled carefully,-,+
2811,False,It is those balls that Michelle stole her backpack that hauled a phone carefully,+,-
2811,True,It is annoying that Michelle stole her backpack that hauled a phone carefully,-,-
2812,False,It is those balls that Michelle stole her backpack that hauled without falling,+,+
2812,False,It is annoying that Michelle stole her backpack that hauled without falling,-,+
2812,False,It is those balls that Michelle stole her backpack that hauled a phone without falling,+,-
2812,True,It is annoying that Michelle stole her backpack that hauled a phone without falling,-,-
2813,False,It is those balls that Michelle stole her backpack that hauled quickly,+,+
2813,False,It is annoying that Michelle stole her backpack that hauled quickly,-,+
2813,False,It is those balls that Michelle stole her backpack that hauled a phone quickly,+,-
2813,True,It is annoying that Michelle stole her backpack that hauled a phone quickly,-,-
2814,False,It is those balls that Michelle stole her backpack that hauled carefully,+,+
2814,False,It is annoying that Michelle stole her backpack that hauled carefully,-,+
2814,False,It is those balls that Michelle stole her backpack that hauled the paperwork carefully,+,-
2814,True,It is annoying that Michelle stole her backpack that hauled the paperwork carefully,-,-
2815,False,It is those balls that Michelle stole her backpack that hauled without falling,+,+
2815,False,It is annoying that Michelle stole her backpack that hauled without falling,-,+
2815,False,It is those balls that Michelle stole her backpack that hauled the paperwork without falling,+,-
2815,True,It is annoying that Michelle stole her backpack that hauled the paperwork without falling,-,-
2816,False,It is those balls that Michelle stole her backpack that hauled quickly,+,+
2816,False,It is annoying that Michelle stole her backpack that hauled quickly,-,+
2816,False,It is those balls that Michelle stole her backpack that hauled the paperwork quickly,+,-
2816,True,It is annoying that Michelle stole her backpack that hauled the paperwork quickly,-,-
2817,False,It is those balls that Michelle stole her backpack that had carefully,+,+
2817,False,It is annoying that Michelle stole her backpack that had carefully,-,+
2817,False,It is those balls that Michelle stole her backpack that had your jacket carefully,+,-
2817,True,It is annoying that Michelle stole her backpack that had your jacket carefully,-,-
2818,False,It is those balls that Michelle stole her backpack that had without falling,+,+
2818,False,It is annoying that Michelle stole her backpack that had without falling,-,+
2818,False,It is those balls that Michelle stole her backpack that had your jacket without falling,+,-
2818,True,It is annoying that Michelle stole her backpack that had your jacket without falling,-,-
2819,False,It is those balls that Michelle stole her backpack that had quickly,+,+
2819,False,It is annoying that Michelle stole her backpack that had quickly,-,+
2819,False,It is those balls that Michelle stole her backpack that had your jacket quickly,+,-
2819,True,It is annoying that Michelle stole her backpack that had your jacket quickly,-,-
2820,False,It is those balls that Michelle stole her backpack that had carefully,+,+
2820,False,It is annoying that Michelle stole her backpack that had carefully,-,+
2820,False,It is those balls that Michelle stole her backpack that had a phone carefully,+,-
2820,True,It is annoying that Michelle stole her backpack that had a phone carefully,-,-
2821,False,It is those balls that Michelle stole her backpack that had without falling,+,+
2821,False,It is annoying that Michelle stole her backpack that had without falling,-,+
2821,False,It is those balls that Michelle stole her backpack that had a phone without falling,+,-
2821,True,It is annoying that Michelle stole her backpack that had a phone without falling,-,-
2822,False,It is those balls that Michelle stole her backpack that had quickly,+,+
2822,False,It is annoying that Michelle stole her backpack that had quickly,-,+
2822,False,It is those balls that Michelle stole her backpack that had a phone quickly,+,-
2822,True,It is annoying that Michelle stole her backpack that had a phone quickly,-,-
2823,False,It is those balls that Michelle stole her backpack that had carefully,+,+
2823,False,It is annoying that Michelle stole her backpack that had carefully,-,+
2823,False,It is those balls that Michelle stole her backpack that had the paperwork carefully,+,-
2823,True,It is annoying that Michelle stole her backpack that had the paperwork carefully,-,-
2824,False,It is those balls that Michelle stole her backpack that had without falling,+,+
2824,False,It is annoying that Michelle stole her backpack that had without falling,-,+
2824,False,It is those balls that Michelle stole her backpack that had the paperwork without falling,+,-
2824,True,It is annoying that Michelle stole her backpack that had the paperwork without falling,-,-
2825,False,It is those balls that Michelle stole her backpack that had quickly,+,+
2825,False,It is annoying that Michelle stole her backpack that had quickly,-,+
2825,False,It is those balls that Michelle stole her backpack that had the paperwork quickly,+,-
2825,True,It is annoying that Michelle stole her backpack that had the paperwork quickly,-,-
2826,False,It is those balls that Michelle stole her backpack that transported carefully,+,+
2826,False,It is annoying that Michelle stole her backpack that transported carefully,-,+
2826,False,It is those balls that Michelle stole her backpack that transported your jacket carefully,+,-
2826,True,It is annoying that Michelle stole her backpack that transported your jacket carefully,-,-
2827,False,It is those balls that Michelle stole her backpack that transported without falling,+,+
2827,False,It is annoying that Michelle stole her backpack that transported without falling,-,+
2827,False,It is those balls that Michelle stole her backpack that transported your jacket without falling,+,-
2827,True,It is annoying that Michelle stole her backpack that transported your jacket without falling,-,-
2828,False,It is those balls that Michelle stole her backpack that transported quickly,+,+
2828,False,It is annoying that Michelle stole her backpack that transported quickly,-,+
2828,False,It is those balls that Michelle stole her backpack that transported your jacket quickly,+,-
2828,True,It is annoying that Michelle stole her backpack that transported your jacket quickly,-,-
2829,False,It is those balls that Michelle stole her backpack that transported carefully,+,+
2829,False,It is annoying that Michelle stole her backpack that transported carefully,-,+
2829,False,It is those balls that Michelle stole her backpack that transported a phone carefully,+,-
2829,True,It is annoying that Michelle stole her backpack that transported a phone carefully,-,-
2830,False,It is those balls that Michelle stole her backpack that transported without falling,+,+
2830,False,It is annoying that Michelle stole her backpack that transported without falling,-,+
2830,False,It is those balls that Michelle stole her backpack that transported a phone without falling,+,-
2830,True,It is annoying that Michelle stole her backpack that transported a phone without falling,-,-
2831,False,It is those balls that Michelle stole her backpack that transported quickly,+,+
2831,False,It is annoying that Michelle stole her backpack that transported quickly,-,+
2831,False,It is those balls that Michelle stole her backpack that transported a phone quickly,+,-
2831,True,It is annoying that Michelle stole her backpack that transported a phone quickly,-,-
2832,False,It is those balls that Michelle stole her backpack that transported carefully,+,+
2832,False,It is annoying that Michelle stole her backpack that transported carefully,-,+
2832,False,It is those balls that Michelle stole her backpack that transported the paperwork carefully,+,-
2832,True,It is annoying that Michelle stole her backpack that transported the paperwork carefully,-,-
2833,False,It is those balls that Michelle stole her backpack that transported without falling,+,+
2833,False,It is annoying that Michelle stole her backpack that transported without falling,-,+
2833,False,It is those balls that Michelle stole her backpack that transported the paperwork without falling,+,-
2833,True,It is annoying that Michelle stole her backpack that transported the paperwork without falling,-,-
2834,False,It is those balls that Michelle stole her backpack that transported quickly,+,+
2834,False,It is annoying that Michelle stole her backpack that transported quickly,-,+
2834,False,It is those balls that Michelle stole her backpack that transported the paperwork quickly,+,-
2834,True,It is annoying that Michelle stole her backpack that transported the paperwork quickly,-,-
2835,False,It is those balls that Michelle threw the box that hauled carefully,+,+
2835,False,It is annoying that Michelle threw the box that hauled carefully,-,+
2835,False,It is those balls that Michelle threw the box that hauled your jacket carefully,+,-
2835,True,It is annoying that Michelle threw the box that hauled your jacket carefully,-,-
2836,False,It is those balls that Michelle threw the box that hauled without falling,+,+
2836,False,It is annoying that Michelle threw the box that hauled without falling,-,+
2836,False,It is those balls that Michelle threw the box that hauled your jacket without falling,+,-
2836,True,It is annoying that Michelle threw the box that hauled your jacket without falling,-,-
2837,False,It is those balls that Michelle threw the box that hauled quickly,+,+
2837,False,It is annoying that Michelle threw the box that hauled quickly,-,+
2837,False,It is those balls that Michelle threw the box that hauled your jacket quickly,+,-
2837,True,It is annoying that Michelle threw the box that hauled your jacket quickly,-,-
2838,False,It is those balls that Michelle threw the box that hauled carefully,+,+
2838,False,It is annoying that Michelle threw the box that hauled carefully,-,+
2838,False,It is those balls that Michelle threw the box that hauled a phone carefully,+,-
2838,True,It is annoying that Michelle threw the box that hauled a phone carefully,-,-
2839,False,It is those balls that Michelle threw the box that hauled without falling,+,+
2839,False,It is annoying that Michelle threw the box that hauled without falling,-,+
2839,False,It is those balls that Michelle threw the box that hauled a phone without falling,+,-
2839,True,It is annoying that Michelle threw the box that hauled a phone without falling,-,-
2840,False,It is those balls that Michelle threw the box that hauled quickly,+,+
2840,False,It is annoying that Michelle threw the box that hauled quickly,-,+
2840,False,It is those balls that Michelle threw the box that hauled a phone quickly,+,-
2840,True,It is annoying that Michelle threw the box that hauled a phone quickly,-,-
