group,grammatical,sentence,a condition,b condition
267,False,It is surprising that Michelle threw carefully,-,+
267,False,It is those balls that Michelle threw the paperwork carefully,+,-
267,True,It is surprising that Michelle threw the paperwork carefully,-,-
268,True,It is those balls that Michelle threw without falling,+,+
268,False,It is surprising that Michelle threw without falling,-,+
268,False,It is those balls that Michelle threw the paperwork without falling,+,-
268,True,It is surprising that Michelle threw the paperwork without falling,-,-
269,True,It is those balls that Michelle threw quickly,+,+
269,False,It is surprising that Michelle threw quickly,-,+
269,False,It is those balls that Michelle threw the paperwork quickly,+,-
269,True,It is surprising that Michelle threw the paperwork quickly,-,-
270,True,It is those balls that Susan lifted carefully,+,+
270,False,It is annoying that Susan lifted carefully,-,+
270,False,It is those balls that Susan lifted your jacket carefully,+,-
270,True,It is annoying that Susan lifted your jacket carefully,-,-
271,True,It is those balls that Susan lifted without falling,+,+
271,False,It is annoying that Susan lifted without falling,-,+
271,False,It is those balls that Susan lifted your jacket without falling,+,-
271,True,It is annoying that Susan lifted your jacket without falling,-,-
272,True,It is those balls that Susan lifted quickly,+,+
272,False,It is annoying that Susan lifted quickly,-,+
272,False,It is those balls that Susan lifted your jacket quickly,+,-
272,True,It is annoying that Susan lifted your jacket quickly,-,-
273,True,It is those balls that Susan lifted carefully,+,+
273,False,It is annoying that Susan lifted carefully,-,+
273,False,It is those balls that Susan lifted a phone carefully,+,-
273,True,It is annoying that Susan lifted a phone carefully,-,-
274,True,It is those balls that Susan lifted without falling,+,+
274,False,It is annoying that Susan lifted without falling,-,+
274,False,It is those balls that Susan lifted a phone without falling,+,-
274,True,It is annoying that Susan lifted a phone without falling,-,-
275,True,It is those balls that Susan lifted quickly,+,+
275,False,It is annoying that Susan lifted quickly,-,+
275,False,It is those balls that Susan lifted a phone quickly,+,-
275,True,It is annoying that Susan lifted a phone quickly,-,-
276,True,It is those balls that Susan lifted carefully,+,+
276,False,It is annoying that Susan lifted carefully,-,+
276,False,It is those balls that Susan lifted the paperwork carefully,+,-
276,True,It is annoying that Susan lifted the paperwork carefully,-,-
277,True,It is those balls that Susan lifted without falling,+,+
277,False,It is annoying that Susan lifted without falling,-,+
277,False,It is those balls that Susan lifted the paperwork without falling,+,-
277,True,It is annoying that Susan lifted the paperwork without falling,-,-
278,True,It is those balls that Susan lifted quickly,+,+
278,False,It is annoying that Susan lifted quickly,-,+
278,False,It is those balls that Susan lifted the paperwork quickly,+,-
278,True,It is annoying that Susan lifted the paperwork quickly,-,-
279,True,It is those balls that Susan stole carefully,+,+
279,False,It is annoying that Susan stole carefully,-,+
279,False,It is those balls that Susan stole your jacket carefully,+,-
279,True,It is annoying that Susan stole your jacket carefully,-,-
280,True,It is those balls that Susan stole without falling,+,+
280,False,It is annoying that Susan stole without falling,-,+
280,False,It is those balls that Susan stole your jacket without falling,+,-
280,True,It is annoying that Susan stole your jacket without falling,-,-
281,True,It is those balls that Susan stole quickly,+,+
281,False,It is annoying that Susan stole quickly,-,+
281,False,It is those balls that Susan stole your jacket quickly,+,-
281,True,It is annoying that Susan stole your jacket quickly,-,-
282,True,It is those balls that Susan stole carefully,+,+
282,False,It is annoying that Susan stole carefully,-,+
282,False,It is those balls that Susan stole a phone carefully,+,-
282,True,It is annoying that Susan stole a phone carefully,-,-
283,True,It is those balls that Susan stole without falling,+,+
283,False,It is annoying that Susan stole without falling,-,+
283,False,It is those balls that Susan stole a phone without falling,+,-
283,True,It is annoying that Susan stole a phone without falling,-,-
284,True,It is those balls that Susan stole quickly,+,+
284,False,It is annoying that Susan stole quickly,-,+
284,False,It is those balls that Susan stole a phone quickly,+,-
284,True,It is annoying that Susan stole a phone quickly,-,-
285,True,It is those balls that Susan stole carefully,+,+
285,False,It is annoying that Susan stole carefully,-,+
285,False,It is those balls that Susan stole the paperwork carefully,+,-
285,True,It is annoying that Susan stole the paperwork carefully,-,-
286,True,It is those balls that Susan stole without falling,+,+
286,False,It is annoying that Susan stole without falling,-,+
286,False,It is those balls that Susan stole the paperwork without falling,+,-
286,True,It is annoying that Susan stole the paperwork without falling,-,-
287,True,It is those balls that Susan stole quickly,+,+
287,False,It is annoying that Susan stole quickly,-,+
287,False,It is those balls that Susan stole the paperwork quickly,+,-
287,True,It is annoying that Susan stole the paperwork quickly,-,-
288,True,It is those balls that Susan threw carefully,+,+
288,False,It is annoying that Susan threw carefully,-,+
288,False,It is those balls that Susan threw your jacket carefully,+,-
288,True,It is annoying that Susan threw your jacket carefully,-,-
289,True,It is those balls that Susan threw without falling,+,+
289,False,It is annoying that Susan threw without falling,-,+
289,False,It is those balls that Susan threw your jacket without falling,+,-
289,True,It is annoying that Susan threw your jacket without falling,-,-
290,True,It is those balls that Susan threw quickly,+,+
290,False,It is annoying that Susan threw quickly,-,+
290,False,It is those balls that Susan threw your jacket quickly,+,-
290,True,It is annoying that Susan threw your jacket quickly,-,-
291,True,It is those balls that Susan threw carefully,+,+
291,False,It is annoying that Susan threw carefully,-,+
291,False,It is those balls that Susan threw a phone carefully,+,-
291,True,It is annoying that Susan threw a phone carefully,-,-
292,True,It is those balls that Susan threw without falling,+,+
292,False,It is annoying that Susan threw without falling,-,+
292,False,It is those balls that Susan threw a phone without falling,+,-
292,True,It is annoying that Susan threw a phone without falling,-,-
293,True,It is those balls that Susan threw quickly,+,+
293,False,It is annoying that Susan threw quickly,-,+
293,False,It is those balls that Susan threw a phone quickly,+,-
293,True,It is annoying that Susan threw a phone quickly,-,-
294,True,It is those balls that Susan threw carefully,+,+
294,False,It is annoying that Susan threw carefully,-,+
294,False,It is those balls that Susan threw the paperwork carefully,+,-
294,True,It is annoying that Susan threw the paperwork carefully,-,-
295,True,It is those balls that Susan threw without falling,+,+
295,False,It is annoying that Susan threw without falling,-,+
295,False,It is those balls that Susan threw the paperwork without falling,+,-
295,True,It is annoying that Susan threw the paperwork without falling,-,-
296,True,It is those balls that Susan threw quickly,+,+
296,False,It is annoying that Susan threw quickly,-,+
296,False,It is those balls that Susan threw the paperwork quickly,+,-
296,True,It is annoying that Susan threw the paperwork quickly,-,-
297,True,It is those balls that Michelle lifted carefully,+,+
297,False,It is annoying that Michelle lifted carefully,-,+
297,False,It is those balls that Michelle lifted your jacket carefully,+,-
297,True,It is annoying that Michelle lifted your jacket carefully,-,-
298,True,It is those balls that Michelle lifted without falling,+,+
298,False,It is annoying that Michelle lifted without falling,-,+
298,False,It is those balls that Michelle lifted your jacket without falling,+,-
298,True,It is annoying that Michelle lifted your jacket without falling,-,-
299,True,It is those balls that Michelle lifted quickly,+,+
299,False,It is annoying that Michelle lifted quickly,-,+
299,False,It is those balls that Michelle lifted your jacket quickly,+,-
299,True,It is annoying that Michelle lifted your jacket quickly,-,-
300,True,It is those balls that Michelle lifted carefully,+,+
300,False,It is annoying that Michelle lifted carefully,-,+
300,False,It is those balls that Michelle lifted a phone carefully,+,-
300,True,It is annoying that Michelle lifted a phone carefully,-,-
301,True,It is those balls that Michelle lifted without falling,+,+
301,False,It is annoying that Michelle lifted without falling,-,+
301,False,It is those balls that Michelle lifted a phone without falling,+,-
301,True,It is annoying that Michelle lifted a phone without falling,-,-
302,True,It is those balls that Michelle lifted quickly,+,+
302,False,It is annoying that Michelle lifted quickly,-,+
302,False,It is those balls that Michelle lifted a phone quickly,+,-
302,True,It is annoying that Michelle lifted a phone quickly,-,-
303,True,It is those balls that Michelle lifted carefully,+,+
303,False,It is annoying that Michelle lifted carefully,-,+
303,False,It is those balls that Michelle lifted the paperwork carefully,+,-
303,True,It is annoying that Michelle lifted the paperwork carefully,-,-
304,True,It is those balls that Michelle lifted without falling,+,+
304,False,It is annoying that Michelle lifted without falling,-,+
304,False,It is those balls that Michelle lifted the paperwork without falling,+,-
304,True,It is annoying that Michelle lifted the paperwork without falling,-,-
305,True,It is those balls that Michelle lifted quickly,+,+
305,False,It is annoying that Michelle lifted quickly,-,+
305,False,It is those balls that Michelle lifted the paperwork quickly,+,-
305,True,It is annoying that Michelle lifted the paperwork quickly,-,-
306,True,It is those balls that Michelle stole carefully,+,+
306,False,It is annoying that Michelle stole carefully,-,+
306,False,It is those balls that Michelle stole your jacket carefully,+,-
306,True,It is annoying that Michelle stole your jacket carefully,-,-
307,True,It is those balls that Michelle stole without falling,+,+
307,False,It is annoying that Michelle stole without falling,-,+
307,False,It is those balls that Michelle stole your jacket without falling,+,-
307,True,It is annoying that Michelle stole your jacket without falling,-,-
308,True,It is those balls that Michelle stole quickly,+,+
308,False,It is annoying that Michelle stole quickly,-,+
308,False,It is those balls that Michelle stole your jacket quickly,+,-
308,True,It is annoying that Michelle stole your jacket quickly,-,-
309,True,It is those balls that Michelle stole carefully,+,+
309,False,It is annoying that Michelle stole carefully,-,+
309,False,It is those balls that Michelle stole a phone carefully,+,-
309,True,It is annoying that Michelle stole a phone carefully,-,-
310,True,It is those balls that Michelle stole without falling,+,+
310,False,It is annoying that Michelle stole without falling,-,+
310,False,It is those balls that Michelle stole a phone without falling,+,-
310,True,It is annoying that Michelle stole a phone without falling,-,-
311,True,It is those balls that Michelle stole quickly,+,+
311,False,It is annoying that Michelle stole quickly,-,+
311,False,It is those balls that Michelle stole a phone quickly,+,-
311,True,It is annoying that Michelle stole a phone quickly,-,-
312,True,It is those balls that Michelle stole carefully,+,+
312,False,It is annoying that Michelle stole carefully,-,+
312,False,It is those balls that Michelle stole the paperwork carefully,+,-
312,True,It is annoying that Michelle stole the paperwork carefully,-,-
313,True,It is those balls that Michelle stole without falling,+,+
313,False,It is annoying that Michelle stole without falling,-,+
313,False,It is those balls that Michelle stole the paperwork without falling,+,-
313,True,It is annoying that Michelle stole the paperwork without falling,-,-
314,True,It is those balls that Michelle stole quickly,+,+
314,False,It is annoying that Michelle stole quickly,-,+
314,False,It is those balls that Michelle stole the paperwork quickly,+,-
314,True,It is annoying that Michelle stole the paperwork quickly,-,-
315,True,It is those balls that Michelle threw carefully,+,+
315,False,It is annoying that Michelle threw carefully,-,+
315,False,It is those balls that Michelle threw your jacket carefully,+,-
315,True,It is annoying that Michelle threw your jacket carefully,-,-
316,True,It is those balls that Michelle threw without falling,+,+
316,False,It is annoying that Michelle threw without falling,-,+
316,False,It is those balls that Michelle threw your jacket without falling,+,-
316,True,It is annoying that Michelle threw your jacket without falling,-,-
317,True,It is those balls that Michelle threw quickly,+,+
317,False,It is annoying that Michelle threw quickly,-,+
317,False,It is those balls that Michelle threw your jacket quickly,+,-
317,True,It is annoying that Michelle threw your jacket quickly,-,-
318,True,It is those balls that Michelle threw carefully,+,+
318,False,It is annoying that Michelle threw carefully,-,+
318,False,It is those balls that Michelle threw a phone carefully,+,-
318,True,It is annoying that Michelle threw a phone carefully,-,-
319,True,It is those balls that Michelle threw without falling,+,+
319,False,It is annoying that Michelle threw without falling,-,+
319,False,It is those balls that Michelle threw a phone without falling,+,-
319,True,It is annoying that Michelle threw a phone without falling,-,-
320,True,It is those balls that Michelle threw quickly,+,+
320,False,It is annoying that Michelle threw quickly,-,+
320,False,It is those balls that Michelle threw a phone quickly,+,-
320,True,It is annoying that Michelle threw a phone quickly,-,-
321,True,It is those balls that Michelle threw carefully,+,+
321,False,It is annoying that Michelle threw carefully,-,+
321,False,It is those balls that Michelle threw the paperwork carefully,+,-
321,True,It is annoying that Michelle threw the paperwork carefully,-,-
322,True,It is those balls that Michelle threw without falling,+,+
322,False,It is annoying that Michelle threw without falling,-,+
322,False,It is those balls that Michelle threw the paperwork without falling,+,-
322,True,It is annoying that Michelle threw the paperwork without falling,-,-
323,True,It is those balls that Michelle threw quickly,+,+
323,False,It is annoying that Michelle threw quickly,-,+
323,False,It is those balls that Michelle threw the paperwork quickly,+,-
323,True,It is annoying that Michelle threw the paperwork quickly,-,-
324,True,It is her gloves that Susan lifted carefully,+,+
324,False,It is obvious that Susan lifted carefully,-,+
324,False,It is her gloves that Susan lifted your jacket carefully,+,-
324,True,It is obvious that Susan lifted your jacket carefully,-,-
325,True,It is her gloves that Susan lifted without falling,+,+
325,False,It is obvious that Susan lifted without falling,-,+
325,False,It is her gloves that Susan lifted your jacket without falling,+,-
325,True,It is obvious that Susan lifted your jacket without falling,-,-
326,True,It is her gloves that Susan lifted quickly,+,+
326,False,It is obvious that Susan lifted quickly,-,+
326,False,It is her gloves that Susan lifted your jacket quickly,+,-
326,True,It is obvious that Susan lifted your jacket quickly,-,-
327,True,It is her gloves that Susan lifted carefully,+,+
327,False,It is obvious that Susan lifted carefully,-,+
327,False,It is her gloves that Susan lifted a phone carefully,+,-
327,True,It is obvious that Susan lifted a phone carefully,-,-
328,True,It is her gloves that Susan lifted without falling,+,+
328,False,It is obvious that Susan lifted without falling,-,+
328,False,It is her gloves that Susan lifted a phone without falling,+,-
328,True,It is obvious that Susan lifted a phone without falling,-,-
329,True,It is her gloves that Susan lifted quickly,+,+
329,False,It is obvious that Susan lifted quickly,-,+
329,False,It is her gloves that Susan lifted a phone quickly,+,-
329,True,It is obvious that Susan lifted a phone quickly,-,-
330,True,It is her gloves that Susan lifted carefully,+,+
330,False,It is obvious that Susan lifted carefully,-,+
330,False,It is her gloves that Susan lifted the paperwork carefully,+,-
330,True,It is obvious that Susan lifted the paperwork carefully,-,-
331,True,It is her gloves that Susan lifted without falling,+,+
331,False,It is obvious that Susan lifted without falling,-,+
331,False,It is her gloves that Susan lifted the paperwork without falling,+,-
331,True,It is obvious that Susan lifted the paperwork without falling,-,-
332,True,It is her gloves that Susan lifted quickly,+,+
332,False,It is obvious that Susan lifted quickly,-,+
332,False,It is her gloves that Susan lifted the paperwork quickly,+,-
332,True,It is obvious that Susan lifted the paperwork quickly,-,-
333,True,It is her gloves that Susan stole carefully,+,+
333,False,It is obvious that Susan stole carefully,-,+
333,False,It is her gloves that Susan stole your jacket carefully,+,-
333,True,It is obvious that Susan stole your jacket carefully,-,-
334,True,It is her gloves that Susan stole without falling,+,+
334,False,It is obvious that Susan stole without falling,-,+
334,False,It is her gloves that Susan stole your jacket without falling,+,-
334,True,It is obvious that Susan stole your jacket without falling,-,-
335,True,It is her gloves that Susan stole quickly,+,+
335,False,It is obvious that Susan stole quickly,-,+
335,False,It is her gloves that Susan stole your jacket quickly,+,-
335,True,It is obvious that Susan stole your jacket quickly,-,-
336,True,It is her gloves that Susan stole carefully,+,+
336,False,It is obvious that Susan stole carefully,-,+
336,False,It is her gloves that Susan stole a phone carefully,+,-
336,True,It is obvious that Susan stole a phone carefully,-,-
337,True,It is her gloves that Susan stole without falling,+,+
337,False,It is obvious that Susan stole without falling,-,+
337,False,It is her gloves that Susan stole a phone without falling,+,-
337,True,It is obvious that Susan stole a phone without falling,-,-
338,True,It is her gloves that Susan stole quickly,+,+
338,False,It is obvious that Susan stole quickly,-,+
338,False,It is her gloves that Susan stole a phone quickly,+,-
338,True,It is obvious that Susan stole a phone quickly,-,-
339,True,It is her gloves that Susan stole carefully,+,+
339,False,It is obvious that Susan stole carefully,-,+
339,False,It is her gloves that Susan stole the paperwork carefully,+,-
339,True,It is obvious that Susan stole the paperwork carefully,-,-
340,True,It is her gloves that Susan stole without falling,+,+
340,False,It is obvious that Susan stole without falling,-,+
340,False,It is her gloves that Susan stole the paperwork without falling,+,-
340,True,It is obvious that Susan stole the paperwork without falling,-,-
341,True,It is her gloves that Susan stole quickly,+,+
341,False,It is obvious that Susan stole quickly,-,+
341,False,It is her gloves that Susan stole the paperwork quickly,+,-
341,True,It is obvious that Susan stole the paperwork quickly,-,-
342,True,It is her gloves that Susan threw carefully,+,+
342,False,It is obvious that Susan threw carefully,-,+
342,False,It is her gloves that Susan threw your jacket carefully,+,-
342,True,It is obvious that Susan threw your jacket carefully,-,-
343,True,It is her gloves that Susan threw without falling,+,+
343,False,It is obvious that Susan threw without falling,-,+
343,False,It is her gloves that Susan threw your jacket without falling,+,-
343,True,It is obvious that Susan threw your jacket without falling,-,-
344,True,It is her gloves that Susan threw quickly,+,+
344,False,It is obvious that Susan threw quickly,-,+
344,False,It is her gloves that Susan threw your jacket quickly,+,-
344,True,It is obvious that Susan threw your jacket quickly,-,-
345,True,It is her gloves that Susan threw carefully,+,+
345,False,It is obvious that Susan threw carefully,-,+
345,False,It is her gloves that Susan threw a phone carefully,+,-
345,True,It is obvious that Susan threw a phone carefully,-,-
346,True,It is her gloves that Susan threw without falling,+,+
346,False,It is obvious that Susan threw without falling,-,+
346,False,It is her gloves that Susan threw a phone without falling,+,-
346,True,It is obvious that Susan threw a phone without falling,-,-
347,True,It is her gloves that Susan threw quickly,+,+
347,False,It is obvious that Susan threw quickly,-,+
347,False,It is her gloves that Susan threw a phone quickly,+,-
347,True,It is obvious that Susan threw a phone quickly,-,-
348,True,It is her gloves that Susan threw carefully,+,+
348,False,It is obvious that Susan threw carefully,-,+
348,False,It is her gloves that Susan threw the paperwork carefully,+,-
348,True,It is obvious that Susan threw the paperwork carefully,-,-
349,True,It is her gloves that Susan threw without falling,+,+
349,False,It is obvious that Susan threw without falling,-,+
349,False,It is her gloves that Susan threw the paperwork without falling,+,-
349,True,It is obvious that Susan threw the paperwork without falling,-,-
350,True,It is her gloves that Susan threw quickly,+,+
350,False,It is obvious that Susan threw quickly,-,+
350,False,It is her gloves that Susan threw the paperwork quickly,+,-
350,True,It is obvious that Susan threw the paperwork quickly,-,-
351,True,It is her gloves that Michelle lifted carefully,+,+
351,False,It is obvious that Michelle lifted carefully,-,+
351,False,It is her gloves that Michelle lifted your jacket carefully,+,-
351,True,It is obvious that Michelle lifted your jacket carefully,-,-
352,True,It is her gloves that Michelle lifted without falling,+,+
352,False,It is obvious that Michelle lifted without falling,-,+
352,False,It is her gloves that Michelle lifted your jacket without falling,+,-
352,True,It is obvious that Michelle lifted your jacket without falling,-,-
353,True,It is her gloves that Michelle lifted quickly,+,+
353,False,It is obvious that Michelle lifted quickly,-,+
353,False,It is her gloves that Michelle lifted your jacket quickly,+,-
353,True,It is obvious that Michelle lifted your jacket quickly,-,-
354,True,It is her gloves that Michelle lifted carefully,+,+
354,False,It is obvious that Michelle lifted carefully,-,+
354,False,It is her gloves that Michelle lifted a phone carefully,+,-
354,True,It is obvious that Michelle lifted a phone carefully,-,-
355,True,It is her gloves that Michelle lifted without falling,+,+
355,False,It is obvious that Michelle lifted without falling,-,+
355,False,It is her gloves that Michelle lifted a phone without falling,+,-
355,True,It is obvious that Michelle lifted a phone without falling,-,-
356,True,It is her gloves that Michelle lifted quickly,+,+
356,False,It is obvious that Michelle lifted quickly,-,+
356,False,It is her gloves that Michelle lifted a phone quickly,+,-
356,True,It is obvious that Michelle lifted a phone quickly,-,-
357,True,It is her gloves that Michelle lifted carefully,+,+
357,False,It is obvious that Michelle lifted carefully,-,+
357,False,It is her gloves that Michelle lifted the paperwork carefully,+,-
357,True,It is obvious that Michelle lifted the paperwork carefully,-,-
358,True,It is her gloves that Michelle lifted without falling,+,+
358,False,It is obvious that Michelle lifted without falling,-,+
358,False,It is her gloves that Michelle lifted the paperwork without falling,+,-
358,True,It is obvious that Michelle lifted the paperwork without falling,-,-
359,True,It is her gloves that Michelle lifted quickly,+,+
359,False,It is obvious that Michelle lifted quickly,-,+
359,False,It is her gloves that Michelle lifted the paperwork quickly,+,-
359,True,It is obvious that Michelle lifted the paperwork quickly,-,-
360,True,It is her gloves that Michelle stole carefully,+,+
360,False,It is obvious that Michelle stole carefully,-,+
360,False,It is her gloves that Michelle stole your jacket carefully,+,-
360,True,It is obvious that Michelle stole your jacket carefully,-,-
361,True,It is her gloves that Michelle stole without falling,+,+
361,False,It is obvious that Michelle stole without falling,-,+
361,False,It is her gloves that Michelle stole your jacket without falling,+,-
361,True,It is obvious that Michelle stole your jacket without falling,-,-
362,True,It is her gloves that Michelle stole quickly,+,+
362,False,It is obvious that Michelle stole quickly,-,+
362,False,It is her gloves that Michelle stole your jacket quickly,+,-
362,True,It is obvious that Michelle stole your jacket quickly,-,-
363,True,It is her gloves that Michelle stole carefully,+,+
363,False,It is obvious that Michelle stole carefully,-,+
363,False,It is her gloves that Michelle stole a phone carefully,+,-
363,True,It is obvious that Michelle stole a phone carefully,-,-
364,True,It is her gloves that Michelle stole without falling,+,+
364,False,It is obvious that Michelle stole without falling,-,+
364,False,It is her gloves that Michelle stole a phone without falling,+,-
364,True,It is obvious that Michelle stole a phone without falling,-,-
365,True,It is her gloves that Michelle stole quickly,+,+
365,False,It is obvious that Michelle stole quickly,-,+
365,False,It is her gloves that Michelle stole a phone quickly,+,-
365,True,It is obvious that Michelle stole a phone quickly,-,-
366,True,It is her gloves that Michelle stole carefully,+,+
366,False,It is obvious that Michelle stole carefully,-,+
366,False,It is her gloves that Michelle stole the paperwork carefully,+,-
366,True,It is obvious that Michelle stole the paperwork carefully,-,-
367,True,It is her gloves that Michelle stole without falling,+,+
367,False,It is obvious that Michelle stole without falling,-,+
367,False,It is her gloves that Michelle stole the paperwork without falling,+,-
367,True,It is obvious that Michelle stole the paperwork without falling,-,-
368,True,It is her gloves that Michelle stole quickly,+,+
368,False,It is obvious that Michelle stole quickly,-,+
368,False,It is her gloves that Michelle stole the paperwork quickly,+,-
368,True,It is obvious that Michelle stole the paperwork quickly,-,-
369,True,It is her gloves that Michelle threw carefully,+,+
369,False,It is obvious that Michelle threw carefully,-,+
369,False,It is her gloves that Michelle threw your jacket carefully,+,-
369,True,It is obvious that Michelle threw your jacket carefully,-,-
370,True,It is her gloves that Michelle threw without falling,+,+
370,False,It is obvious that Michelle threw without falling,-,+
370,False,It is her gloves that Michelle threw your jacket without falling,+,-
370,True,It is obvious that Michelle threw your jacket without falling,-,-
371,True,It is her gloves that Michelle threw quickly,+,+
371,False,It is obvious that Michelle threw quickly,-,+
371,False,It is her gloves that Michelle threw your jacket quickly,+,-
371,True,It is obvious that Michelle threw your jacket quickly,-,-
372,True,It is her gloves that Michelle threw carefully,+,+
372,False,It is obvious that Michelle threw carefully,-,+
372,False,It is her gloves that Michelle threw a phone carefully,+,-
372,True,It is obvious that Michelle threw a phone carefully,-,-
373,True,It is her gloves that Michelle threw without falling,+,+
373,False,It is obvious that Michelle threw without falling,-,+
373,False,It is her gloves that Michelle threw a phone without falling,+,-
373,True,It is obvious that Michelle threw a phone without falling,-,-
374,True,It is her gloves that Michelle threw quickly,+,+
374,False,It is obvious that Michelle threw quickly,-,+
374,False,It is her gloves that Michelle threw a phone quickly,+,-
374,True,It is obvious that Michelle threw a phone quickly,-,-
375,True,It is her gloves that Michelle threw carefully,+,+
375,False,It is obvious that Michelle threw carefully,-,+
375,False,It is her gloves that Michelle threw the paperwork carefully,+,-
375,True,It is obvious that Michelle threw the paperwork carefully,-,-
376,True,It is her gloves that Michelle threw without falling,+,+
376,False,It is obvious that Michelle threw without falling,-,+
376,False,It is her gloves that Michelle threw the paperwork without falling,+,-
376,True,It is obvious that Michelle threw the paperwork without falling,-,-
377,True,It is her gloves that Michelle threw quickly,+,+
377,False,It is obvious that Michelle threw quickly,-,+
377,False,It is her gloves that Michelle threw the paperwork quickly,+,-
377,True,It is obvious that Michelle threw the paperwork quickly,-,-
378,True,It is her gloves that Susan lifted carefully,+,+
378,False,It is surprising that Susan lifted carefully,-,+
378,False,It is her gloves that Susan lifted your jacket carefully,+,-
378,True,It is surprising that Susan lifted your jacket carefully,-,-
379,True,It is her gloves that Susan lifted without falling,+,+
379,False,It is surprising that Susan lifted without falling,-,+
379,False,It is her gloves that Susan lifted your jacket without falling,+,-
379,True,It is surprising that Susan lifted your jacket without falling,-,-
380,True,It is her gloves that Susan lifted quickly,+,+
380,False,It is surprising that Susan lifted quickly,-,+
380,False,It is her gloves that Susan lifted your jacket quickly,+,-
380,True,It is surprising that Susan lifted your jacket quickly,-,-
381,True,It is her gloves that Susan lifted carefully,+,+
381,False,It is surprising that Susan lifted carefully,-,+
381,False,It is her gloves that Susan lifted a phone carefully,+,-
381,True,It is surprising that Susan lifted a phone carefully,-,-
382,True,It is her gloves that Susan lifted without falling,+,+
382,False,It is surprising that Susan lifted without falling,-,+
382,False,It is her gloves that Susan lifted a phone without falling,+,-
382,True,It is surprising that Susan lifted a phone without falling,-,-
383,True,It is her gloves that Susan lifted quickly,+,+
383,False,It is surprising that Susan lifted quickly,-,+
383,False,It is her gloves that Susan lifted a phone quickly,+,-
383,True,It is surprising that Susan lifted a phone quickly,-,-
384,True,It is her gloves that Susan lifted carefully,+,+
384,False,It is surprising that Susan lifted carefully,-,+
384,False,It is her gloves that Susan lifted the paperwork carefully,+,-
384,True,It is surprising that Susan lifted the paperwork carefully,-,-
385,True,It is her gloves that Susan lifted without falling,+,+
385,False,It is surprising that Susan lifted without falling,-,+
385,False,It is her gloves that Susan lifted the paperwork without falling,+,-
385,True,It is surprising that Susan lifted the paperwork without falling,-,-
386,True,It is her gloves that Susan lifted quickly,+,+
386,False,It is surprising that Susan lifted quickly,-,+
386,False,It is her gloves that Susan lifted the paperwork quickly,+,-
386,True,It is surprising that Susan lifted the paperwork quickly,-,-
387,True,It is her gloves that Susan stole carefully,+,+
387,False,It is surprising that Susan stole carefully,-,+
387,False,It is her gloves that Susan stole your jacket carefully,+,-
387,True,It is surprising that Susan stole your jacket carefully,-,-
388,True,It is her gloves that Susan stole without falling,+,+
388,False,It is surprising that Susan stole without falling,-,+
388,False,It is her gloves that Susan stole your jacket without falling,+,-
388,True,It is surprising that Susan stole your jacket without falling,-,-
389,True,It is her gloves that Susan stole quickly,+,+
389,False,It is surprising that Susan stole quickly,-,+
389,False,It is her gloves that Susan stole your jacket quickly,+,-
389,True,It is surprising that Susan stole your jacket quickly,-,-
390,True,It is her gloves that Susan stole carefully,+,+
390,False,It is surprising that Susan stole carefully,-,+
390,False,It is her gloves that Susan stole a phone carefully,+,-
390,True,It is surprising that Susan stole a phone carefully,-,-
391,True,It is her gloves that Susan stole without falling,+,+
391,False,It is surprising that Susan stole without falling,-,+
391,False,It is her gloves that Susan stole a phone without falling,+,-
391,True,It is surprising that Susan stole a phone without falling,-,-
392,True,It is her gloves that Susan stole quickly,+,+
392,False,It is surprising that Susan stole quickly,-,+
392,False,It is her gloves that Susan stole a phone quickly,+,-
392,True,It is surprising that Susan stole a phone quickly,-,-
393,True,It is her gloves that Susan stole carefully,+,+
393,False,It is surprising that Susan stole carefully,-,+
393,False,It is her gloves that Susan stole the paperwork carefully,+,-
393,True,It is surprising that Susan stole the paperwork carefully,-,-
394,True,It is her gloves that Susan stole without falling,+,+
394,False,It is surprising that Susan stole without falling,-,+
394,False,It is her gloves that Susan stole the paperwork without falling,+,-
394,True,It is surprising that Susan stole the paperwork without falling,-,-
395,True,It is her gloves that Susan stole quickly,+,+
395,False,It is surprising that Susan stole quickly,-,+
395,False,It is her gloves that Susan stole the paperwork quickly,+,-
395,True,It is surprising that Susan stole the paperwork quickly,-,-
396,True,It is her gloves that Susan threw carefully,+,+
396,False,It is surprising that Susan threw carefully,-,+
396,False,It is her gloves that Susan threw your jacket carefully,+,-
396,True,It is surprising that Susan threw your jacket carefully,-,-
397,True,It is her gloves that Susan threw without falling,+,+
397,False,It is surprising that Susan threw without falling,-,+
397,False,It is her gloves that Susan threw your jacket without falling,+,-
397,True,It is surprising that Susan threw your jacket without falling,-,-
398,True,It is her gloves that Susan threw quickly,+,+
398,False,It is surprising that Susan threw quickly,-,+
398,False,It is her gloves that Susan threw your jacket quickly,+,-
398,True,It is surprising that Susan threw your jacket quickly,-,-
399,True,It is her gloves that Susan threw carefully,+,+
399,False,It is surprising that Susan threw carefully,-,+
399,False,It is her gloves that Susan threw a phone carefully,+,-
399,True,It is surprising that Susan threw a phone carefully,-,-
400,True,It is her gloves that Susan threw without falling,+,+
400,False,It is surprising that Susan threw without falling,-,+
400,False,It is her gloves that Susan threw a phone without falling,+,-
400,True,It is surprising that Susan threw a phone without falling,-,-
401,True,It is her gloves that Susan threw quickly,+,+
