group,grammatical,sentence,a condition,b condition
221,True,It is those balls that Susan lifted quickly,+cleft,+gap
221,False,It is surprising that Susan lifted quickly,-cleft,+gap
221,False,It is those balls that Susan lifted a phone quickly,+cleft,-gap
221,True,It is surprising that Susan lifted a phone quickly,-cleft,-gap
222,True,It is those balls that Susan lifted carefully,+cleft,+gap
222,False,It is surprising that Susan lifted carefully,-cleft,+gap
222,False,It is those balls that Susan lifted the paperwork carefully,+cleft,-gap
222,True,It is surprising that Susan lifted the paperwork carefully,-cleft,-gap
223,True,It is those balls that Susan lifted without falling,+cleft,+gap
223,False,It is surprising that Susan lifted without falling,-cleft,+gap
223,False,It is those balls that Susan lifted the paperwork without falling,+cleft,-gap
223,True,It is surprising that Susan lifted the paperwork without falling,-cleft,-gap
224,True,It is those balls that Susan lifted quickly,+cleft,+gap
224,False,It is surprising that Susan lifted quickly,-cleft,+gap
224,False,It is those balls that Susan lifted the paperwork quickly,+cleft,-gap
224,True,It is surprising that Susan lifted the paperwork quickly,-cleft,-gap
225,True,It is those balls that Susan stole carefully,+cleft,+gap
225,False,It is surprising that Susan stole carefully,-cleft,+gap
225,False,It is those balls that Susan stole your jacket carefully,+cleft,-gap
225,True,It is surprising that Susan stole your jacket carefully,-cleft,-gap
226,True,It is those balls that Susan stole without falling,+cleft,+gap
226,False,It is surprising that Susan stole without falling,-cleft,+gap
226,False,It is those balls that Susan stole your jacket without falling,+cleft,-gap
226,True,It is surprising that Susan stole your jacket without falling,-cleft,-gap
227,True,It is those balls that Susan stole quickly,+cleft,+gap
227,False,It is surprising that Susan stole quickly,-cleft,+gap
227,False,It is those balls that Susan stole your jacket quickly,+cleft,-gap
227,True,It is surprising that Susan stole your jacket quickly,-cleft,-gap
228,True,It is those balls that Susan stole carefully,+cleft,+gap
228,False,It is surprising that Susan stole carefully,-cleft,+gap
228,False,It is those balls that Susan stole a phone carefully,+cleft,-gap
228,True,It is surprising that Susan stole a phone carefully,-cleft,-gap
229,True,It is those balls that Susan stole without falling,+cleft,+gap
229,False,It is surprising that Susan stole without falling,-cleft,+gap
229,False,It is those balls that Susan stole a phone without falling,+cleft,-gap
229,True,It is surprising that Susan stole a phone without falling,-cleft,-gap
230,True,It is those balls that Susan stole quickly,+cleft,+gap
230,False,It is surprising that Susan stole quickly,-cleft,+gap
230,False,It is those balls that Susan stole a phone quickly,+cleft,-gap
230,True,It is surprising that Susan stole a phone quickly,-cleft,-gap
231,True,It is those balls that Susan stole carefully,+cleft,+gap
231,False,It is surprising that Susan stole carefully,-cleft,+gap
231,False,It is those balls that Susan stole the paperwork carefully,+cleft,-gap
231,True,It is surprising that Susan stole the paperwork carefully,-cleft,-gap
232,True,It is those balls that Susan stole without falling,+cleft,+gap
232,False,It is surprising that Susan stole without falling,-cleft,+gap
232,False,It is those balls that Susan stole the paperwork without falling,+cleft,-gap
232,True,It is surprising that Susan stole the paperwork without falling,-cleft,-gap
233,True,It is those balls that Susan stole quickly,+cleft,+gap
233,False,It is surprising that Susan stole quickly,-cleft,+gap
233,False,It is those balls that Susan stole the paperwork quickly,+cleft,-gap
233,True,It is surprising that Susan stole the paperwork quickly,-cleft,-gap
234,True,It is those balls that Susan threw carefully,+cleft,+gap
234,False,It is surprising that Susan threw carefully,-cleft,+gap
234,False,It is those balls that Susan threw your jacket carefully,+cleft,-gap
234,True,It is surprising that Susan threw your jacket carefully,-cleft,-gap
235,True,It is those balls that Susan threw without falling,+cleft,+gap
235,False,It is surprising that Susan threw without falling,-cleft,+gap
235,False,It is those balls that Susan threw your jacket without falling,+cleft,-gap
235,True,It is surprising that Susan threw your jacket without falling,-cleft,-gap
236,True,It is those balls that Susan threw quickly,+cleft,+gap
236,False,It is surprising that Susan threw quickly,-cleft,+gap
236,False,It is those balls that Susan threw your jacket quickly,+cleft,-gap
236,True,It is surprising that Susan threw your jacket quickly,-cleft,-gap
237,True,It is those balls that Susan threw carefully,+cleft,+gap
237,False,It is surprising that Susan threw carefully,-cleft,+gap
237,False,It is those balls that Susan threw a phone carefully,+cleft,-gap
237,True,It is surprising that Susan threw a phone carefully,-cleft,-gap
238,True,It is those balls that Susan threw without falling,+cleft,+gap
238,False,It is surprising that Susan threw without falling,-cleft,+gap
238,False,It is those balls that Susan threw a phone without falling,+cleft,-gap
238,True,It is surprising that Susan threw a phone without falling,-cleft,-gap
239,True,It is those balls that Susan threw quickly,+cleft,+gap
239,False,It is surprising that Susan threw quickly,-cleft,+gap
239,False,It is those balls that Susan threw a phone quickly,+cleft,-gap
239,True,It is surprising that Susan threw a phone quickly,-cleft,-gap
240,True,It is those balls that Susan threw carefully,+cleft,+gap
240,False,It is surprising that Susan threw carefully,-cleft,+gap
240,False,It is those balls that Susan threw the paperwork carefully,+cleft,-gap
240,True,It is surprising that Susan threw the paperwork carefully,-cleft,-gap
241,True,It is those balls that Susan threw without falling,+cleft,+gap
241,False,It is surprising that Susan threw without falling,-cleft,+gap
241,False,It is those balls that Susan threw the paperwork without falling,+cleft,-gap
241,True,It is surprising that Susan threw the paperwork without falling,-cleft,-gap
242,True,It is those balls that Susan threw quickly,+cleft,+gap
242,False,It is surprising that Susan threw quickly,-cleft,+gap
242,False,It is those balls that Susan threw the paperwork quickly,+cleft,-gap
242,True,It is surprising that Susan threw the paperwork quickly,-cleft,-gap
243,True,It is those balls that Michelle lifted carefully,+cleft,+gap
243,False,It is surprising that Michelle lifted carefully,-cleft,+gap
243,False,It is those balls that Michelle lifted your jacket carefully,+cleft,-gap
243,True,It is surprising that Michelle lifted your jacket carefully,-cleft,-gap
244,True,It is those balls that Michelle lifted without falling,+cleft,+gap
244,False,It is surprising that Michelle lifted without falling,-cleft,+gap
244,False,It is those balls that Michelle lifted your jacket without falling,+cleft,-gap
244,True,It is surprising that Michelle lifted your jacket without falling,-cleft,-gap
245,True,It is those balls that Michelle lifted quickly,+cleft,+gap
245,False,It is surprising that Michelle lifted quickly,-cleft,+gap
245,False,It is those balls that Michelle lifted your jacket quickly,+cleft,-gap
245,True,It is surprising that Michelle lifted your jacket quickly,-cleft,-gap
246,True,It is those balls that Michelle lifted carefully,+cleft,+gap
246,False,It is surprising that Michelle lifted carefully,-cleft,+gap
246,False,It is those balls that Michelle lifted a phone carefully,+cleft,-gap
246,True,It is surprising that Michelle lifted a phone carefully,-cleft,-gap
247,True,It is those balls that Michelle lifted without falling,+cleft,+gap
247,False,It is surprising that Michelle lifted without falling,-cleft,+gap
247,False,It is those balls that Michelle lifted a phone without falling,+cleft,-gap
247,True,It is surprising that Michelle lifted a phone without falling,-cleft,-gap
248,True,It is those balls that Michelle lifted quickly,+cleft,+gap
248,False,It is surprising that Michelle lifted quickly,-cleft,+gap
248,False,It is those balls that Michelle lifted a phone quickly,+cleft,-gap
248,True,It is surprising that Michelle lifted a phone quickly,-cleft,-gap
249,True,It is those balls that Michelle lifted carefully,+cleft,+gap
249,False,It is surprising that Michelle lifted carefully,-cleft,+gap
249,False,It is those balls that Michelle lifted the paperwork carefully,+cleft,-gap
249,True,It is surprising that Michelle lifted the paperwork carefully,-cleft,-gap
250,True,It is those balls that Michelle lifted without falling,+cleft,+gap
250,False,It is surprising that Michelle lifted without falling,-cleft,+gap
250,False,It is those balls that Michelle lifted the paperwork without falling,+cleft,-gap
250,True,It is surprising that Michelle lifted the paperwork without falling,-cleft,-gap
251,True,It is those balls that Michelle lifted quickly,+cleft,+gap
251,False,It is surprising that Michelle lifted quickly,-cleft,+gap
251,False,It is those balls that Michelle lifted the paperwork quickly,+cleft,-gap
251,True,It is surprising that Michelle lifted the paperwork quickly,-cleft,-gap
252,True,It is those balls that Michelle stole carefully,+cleft,+gap
252,False,It is surprising that Michelle stole carefully,-cleft,+gap
252,False,It is those balls that Michelle stole your jacket carefully,+cleft,-gap
252,True,It is surprising that Michelle stole your jacket carefully,-cleft,-gap
253,True,It is those balls that Michelle stole without falling,+cleft,+gap
253,False,It is surprising that Michelle stole without falling,-cleft,+gap
253,False,It is those balls that Michelle stole your jacket without falling,+cleft,-gap
253,True,It is surprising that Michelle stole your jacket without falling,-cleft,-gap
254,True,It is those balls that Michelle stole quickly,+cleft,+gap
254,False,It is surprising that Michelle stole quickly,-cleft,+gap
254,False,It is those balls that Michelle stole your jacket quickly,+cleft,-gap
254,True,It is surprising that Michelle stole your jacket quickly,-cleft,-gap
255,True,It is those balls that Michelle stole carefully,+cleft,+gap
255,False,It is surprising that Michelle stole carefully,-cleft,+gap
255,False,It is those balls that Michelle stole a phone carefully,+cleft,-gap
255,True,It is surprising that Michelle stole a phone carefully,-cleft,-gap
256,True,It is those balls that Michelle stole without falling,+cleft,+gap
256,False,It is surprising that Michelle stole without falling,-cleft,+gap
256,False,It is those balls that Michelle stole a phone without falling,+cleft,-gap
256,True,It is surprising that Michelle stole a phone without falling,-cleft,-gap
257,True,It is those balls that Michelle stole quickly,+cleft,+gap
257,False,It is surprising that Michelle stole quickly,-cleft,+gap
257,False,It is those balls that Michelle stole a phone quickly,+cleft,-gap
257,True,It is surprising that Michelle stole a phone quickly,-cleft,-gap
258,True,It is those balls that Michelle stole carefully,+cleft,+gap
258,False,It is surprising that Michelle stole carefully,-cleft,+gap
258,False,It is those balls that Michelle stole the paperwork carefully,+cleft,-gap
258,True,It is surprising that Michelle stole the paperwork carefully,-cleft,-gap
259,True,It is those balls that Michelle stole without falling,+cleft,+gap
259,False,It is surprising that Michelle stole without falling,-cleft,+gap
259,False,It is those balls that Michelle stole the paperwork without falling,+cleft,-gap
259,True,It is surprising that Michelle stole the paperwork without falling,-cleft,-gap
260,True,It is those balls that Michelle stole quickly,+cleft,+gap
260,False,It is surprising that Michelle stole quickly,-cleft,+gap
260,False,It is those balls that Michelle stole the paperwork quickly,+cleft,-gap
260,True,It is surprising that Michelle stole the paperwork quickly,-cleft,-gap
261,True,It is those balls that Michelle threw carefully,+cleft,+gap
261,False,It is surprising that Michelle threw carefully,-cleft,+gap
261,False,It is those balls that Michelle threw your jacket carefully,+cleft,-gap
261,True,It is surprising that Michelle threw your jacket carefully,-cleft,-gap
262,True,It is those balls that Michelle threw without falling,+cleft,+gap
262,False,It is surprising that Michelle threw without falling,-cleft,+gap
262,False,It is those balls that Michelle threw your jacket without falling,+cleft,-gap
262,True,It is surprising that Michelle threw your jacket without falling,-cleft,-gap
263,True,It is those balls that Michelle threw quickly,+cleft,+gap
263,False,It is surprising that Michelle threw quickly,-cleft,+gap
263,False,It is those balls that Michelle threw your jacket quickly,+cleft,-gap
263,True,It is surprising that Michelle threw your jacket quickly,-cleft,-gap
264,True,It is those balls that Michelle threw carefully,+cleft,+gap
264,False,It is surprising that Michelle threw carefully,-cleft,+gap
264,False,It is those balls that Michelle threw a phone carefully,+cleft,-gap
264,True,It is surprising that Michelle threw a phone carefully,-cleft,-gap
265,True,It is those balls that Michelle threw without falling,+cleft,+gap
265,False,It is surprising that Michelle threw without falling,-cleft,+gap
265,False,It is those balls that Michelle threw a phone without falling,+cleft,-gap
265,True,It is surprising that Michelle threw a phone without falling,-cleft,-gap
266,True,It is those balls that Michelle threw quickly,+cleft,+gap
266,False,It is surprising that Michelle threw quickly,-cleft,+gap
266,False,It is those balls that Michelle threw a phone quickly,+cleft,-gap
266,True,It is surprising that Michelle threw a phone quickly,-cleft,-gap
267,True,It is those balls that Michelle threw carefully,+cleft,+gap
267,False,It is surprising that Michelle threw carefully,-cleft,+gap
267,False,It is those balls that Michelle threw the paperwork carefully,+cleft,-gap
267,True,It is surprising that Michelle threw the paperwork carefully,-cleft,-gap
268,True,It is those balls that Michelle threw without falling,+cleft,+gap
268,False,It is surprising that Michelle threw without falling,-cleft,+gap
268,False,It is those balls that Michelle threw the paperwork without falling,+cleft,-gap
268,True,It is surprising that Michelle threw the paperwork without falling,-cleft,-gap
269,True,It is those balls that Michelle threw quickly,+cleft,+gap
269,False,It is surprising that Michelle threw quickly,-cleft,+gap
269,False,It is those balls that Michelle threw the paperwork quickly,+cleft,-gap
269,True,It is surprising that Michelle threw the paperwork quickly,-cleft,-gap
270,True,It is those balls that Susan lifted carefully,+cleft,+gap
270,False,It is annoying that Susan lifted carefully,-cleft,+gap
270,False,It is those balls that Susan lifted your jacket carefully,+cleft,-gap
270,True,It is annoying that Susan lifted your jacket carefully,-cleft,-gap
271,True,It is those balls that Susan lifted without falling,+cleft,+gap
271,False,It is annoying that Susan lifted without falling,-cleft,+gap
271,False,It is those balls that Susan lifted your jacket without falling,+cleft,-gap
271,True,It is annoying that Susan lifted your jacket without falling,-cleft,-gap
272,True,It is those balls that Susan lifted quickly,+cleft,+gap
272,False,It is annoying that Susan lifted quickly,-cleft,+gap
272,False,It is those balls that Susan lifted your jacket quickly,+cleft,-gap
272,True,It is annoying that Susan lifted your jacket quickly,-cleft,-gap
273,True,It is those balls that Susan lifted carefully,+cleft,+gap
273,False,It is annoying that Susan lifted carefully,-cleft,+gap
273,False,It is those balls that Susan lifted a phone carefully,+cleft,-gap
273,True,It is annoying that Susan lifted a phone carefully,-cleft,-gap
274,True,It is those balls that Susan lifted without falling,+cleft,+gap
274,False,It is annoying that Susan lifted without falling,-cleft,+gap
274,False,It is those balls that Susan lifted a phone without falling,+cleft,-gap
274,True,It is annoying that Susan lifted a phone without falling,-cleft,-gap
275,True,It is those balls that Susan lifted quickly,+cleft,+gap
275,False,It is annoying that Susan lifted quickly,-cleft,+gap
275,False,It is those balls that Susan lifted a phone quickly,+cleft,-gap
275,True,It is annoying that Susan lifted a phone quickly,-cleft,-gap
276,True,It is those balls that Susan lifted carefully,+cleft,+gap
276,False,It is annoying that Susan lifted carefully,-cleft,+gap
276,False,It is those balls that Susan lifted the paperwork carefully,+cleft,-gap
276,True,It is annoying that Susan lifted the paperwork carefully,-cleft,-gap
277,True,It is those balls that Susan lifted without falling,+cleft,+gap
277,False,It is annoying that Susan lifted without falling,-cleft,+gap
277,False,It is those balls that Susan lifted the paperwork without falling,+cleft,-gap
277,True,It is annoying that Susan lifted the paperwork without falling,-cleft,-gap
278,True,It is those balls that Susan lifted quickly,+cleft,+gap
278,False,It is annoying that Susan lifted quickly,-cleft,+gap
278,False,It is those balls that Susan lifted the paperwork quickly,+cleft,-gap
278,True,It is annoying that Susan lifted the paperwork quickly,-cleft,-gap
279,True,It is those balls that Susan stole carefully,+cleft,+gap
279,False,It is annoying that Susan stole carefully,-cleft,+gap
279,False,It is those balls that Susan stole your jacket carefully,+cleft,-gap
279,True,It is annoying that Susan stole your jacket carefully,-cleft,-gap
280,True,It is those balls that Susan stole without falling,+cleft,+gap
280,False,It is annoying that Susan stole without falling,-cleft,+gap
280,False,It is those balls that Susan stole your jacket without falling,+cleft,-gap
280,True,It is annoying that Susan stole your jacket without falling,-cleft,-gap
281,True,It is those balls that Susan stole quickly,+cleft,+gap
281,False,It is annoying that Susan stole quickly,-cleft,+gap
281,False,It is those balls that Susan stole your jacket quickly,+cleft,-gap
281,True,It is annoying that Susan stole your jacket quickly,-cleft,-gap
282,True,It is those balls that Susan stole carefully,+cleft,+gap
282,False,It is annoying that Susan stole carefully,-cleft,+gap
282,False,It is those balls that Susan stole a phone carefully,+cleft,-gap
282,True,It is annoying that Susan stole a phone carefully,-cleft,-gap
283,True,It is those balls that Susan stole without falling,+cleft,+gap
283,False,It is annoying that Susan stole without falling,-cleft,+gap
283,False,It is those balls that Susan stole a phone without falling,+cleft,-gap
283,True,It is annoying that Susan stole a phone without falling,-cleft,-gap
284,True,It is those balls that Susan stole quickly,+cleft,+gap
284,False,It is annoying that Susan stole quickly,-cleft,+gap
284,False,It is those balls that Susan stole a phone quickly,+cleft,-gap
284,True,It is annoying that Susan stole a phone quickly,-cleft,-gap
285,True,It is those balls that Susan stole carefully,+cleft,+gap
285,False,It is annoying that Susan stole carefully,-cleft,+gap
285,False,It is those balls that Susan stole the paperwork carefully,+cleft,-gap
285,True,It is annoying that Susan stole the paperwork carefully,-cleft,-gap
286,True,It is those balls that Susan stole without falling,+cleft,+gap
286,False,It is annoying that Susan stole without falling,-cleft,+gap
286,False,It is those balls that Susan stole the paperwork without falling,+cleft,-gap
286,True,It is annoying that Susan stole the paperwork without falling,-cleft,-gap
287,True,It is those balls that Susan stole quickly,+cleft,+gap
287,False,It is annoying that Susan stole quickly,-cleft,+gap
287,False,It is those balls that Susan stole the paperwork quickly,+cleft,-gap
287,True,It is annoying that Susan stole the paperwork quickly,-cleft,-gap
288,True,It is those balls that Susan threw carefully,+cleft,+gap
288,False,It is annoying that Susan threw carefully,-cleft,+gap
288,False,It is those balls that Susan threw your jacket carefully,+cleft,-gap
288,True,It is annoying that Susan threw your jacket carefully,-cleft,-gap
289,True,It is those balls that Susan threw without falling,+cleft,+gap
289,False,It is annoying that Susan threw without falling,-cleft,+gap
289,False,It is those balls that Susan threw your jacket without falling,+cleft,-gap
289,True,It is annoying that Susan threw your jacket without falling,-cleft,-gap
290,True,It is those balls that Susan threw quickly,+cleft,+gap
290,False,It is annoying that Susan threw quickly,-cleft,+gap
290,False,It is those balls that Susan threw your jacket quickly,+cleft,-gap
290,True,It is annoying that Susan threw your jacket quickly,-cleft,-gap
291,True,It is those balls that Susan threw carefully,+cleft,+gap
291,False,It is annoying that Susan threw carefully,-cleft,+gap
291,False,It is those balls that Susan threw a phone carefully,+cleft,-gap
291,True,It is annoying that Susan threw a phone carefully,-cleft,-gap
292,True,It is those balls that Susan threw without falling,+cleft,+gap
292,False,It is annoying that Susan threw without falling,-cleft,+gap
292,False,It is those balls that Susan threw a phone without falling,+cleft,-gap
292,True,It is annoying that Susan threw a phone without falling,-cleft,-gap
293,True,It is those balls that Susan threw quickly,+cleft,+gap
293,False,It is annoying that Susan threw quickly,-cleft,+gap
293,False,It is those balls that Susan threw a phone quickly,+cleft,-gap
293,True,It is annoying that Susan threw a phone quickly,-cleft,-gap
294,True,It is those balls that Susan threw carefully,+cleft,+gap
294,False,It is annoying that Susan threw carefully,-cleft,+gap
294,False,It is those balls that Susan threw the paperwork carefully,+cleft,-gap
294,True,It is annoying that Susan threw the paperwork carefully,-cleft,-gap
295,True,It is those balls that Susan threw without falling,+cleft,+gap
295,False,It is annoying that Susan threw without falling,-cleft,+gap
295,False,It is those balls that Susan threw the paperwork without falling,+cleft,-gap
295,True,It is annoying that Susan threw the paperwork without falling,-cleft,-gap
296,True,It is those balls that Susan threw quickly,+cleft,+gap
296,False,It is annoying that Susan threw quickly,-cleft,+gap
296,False,It is those balls that Susan threw the paperwork quickly,+cleft,-gap
296,True,It is annoying that Susan threw the paperwork quickly,-cleft,-gap
297,True,It is those balls that Michelle lifted carefully,+cleft,+gap
297,False,It is annoying that Michelle lifted carefully,-cleft,+gap
297,False,It is those balls that Michelle lifted your jacket carefully,+cleft,-gap
297,True,It is annoying that Michelle lifted your jacket carefully,-cleft,-gap
298,True,It is those balls that Michelle lifted without falling,+cleft,+gap
298,False,It is annoying that Michelle lifted without falling,-cleft,+gap
298,False,It is those balls that Michelle lifted your jacket without falling,+cleft,-gap
298,True,It is annoying that Michelle lifted your jacket without falling,-cleft,-gap
299,True,It is those balls that Michelle lifted quickly,+cleft,+gap
299,False,It is annoying that Michelle lifted quickly,-cleft,+gap
299,False,It is those balls that Michelle lifted your jacket quickly,+cleft,-gap
299,True,It is annoying that Michelle lifted your jacket quickly,-cleft,-gap
300,True,It is those balls that Michelle lifted carefully,+cleft,+gap
300,False,It is annoying that Michelle lifted carefully,-cleft,+gap
300,False,It is those balls that Michelle lifted a phone carefully,+cleft,-gap
300,True,It is annoying that Michelle lifted a phone carefully,-cleft,-gap
301,True,It is those balls that Michelle lifted without falling,+cleft,+gap
301,False,It is annoying that Michelle lifted without falling,-cleft,+gap
301,False,It is those balls that Michelle lifted a phone without falling,+cleft,-gap
301,True,It is annoying that Michelle lifted a phone without falling,-cleft,-gap
302,True,It is those balls that Michelle lifted quickly,+cleft,+gap
302,False,It is annoying that Michelle lifted quickly,-cleft,+gap
302,False,It is those balls that Michelle lifted a phone quickly,+cleft,-gap
302,True,It is annoying that Michelle lifted a phone quickly,-cleft,-gap
303,True,It is those balls that Michelle lifted carefully,+cleft,+gap
303,False,It is annoying that Michelle lifted carefully,-cleft,+gap
303,False,It is those balls that Michelle lifted the paperwork carefully,+cleft,-gap
303,True,It is annoying that Michelle lifted the paperwork carefully,-cleft,-gap
304,True,It is those balls that Michelle lifted without falling,+cleft,+gap
304,False,It is annoying that Michelle lifted without falling,-cleft,+gap
304,False,It is those balls that Michelle lifted the paperwork without falling,+cleft,-gap
304,True,It is annoying that Michelle lifted the paperwork without falling,-cleft,-gap
305,True,It is those balls that Michelle lifted quickly,+cleft,+gap
305,False,It is annoying that Michelle lifted quickly,-cleft,+gap
305,False,It is those balls that Michelle lifted the paperwork quickly,+cleft,-gap
305,True,It is annoying that Michelle lifted the paperwork quickly,-cleft,-gap
306,True,It is those balls that Michelle stole carefully,+cleft,+gap
306,False,It is annoying that Michelle stole carefully,-cleft,+gap
306,False,It is those balls that Michelle stole your jacket carefully,+cleft,-gap
306,True,It is annoying that Michelle stole your jacket carefully,-cleft,-gap
307,True,It is those balls that Michelle stole without falling,+cleft,+gap
307,False,It is annoying that Michelle stole without falling,-cleft,+gap
307,False,It is those balls that Michelle stole your jacket without falling,+cleft,-gap
307,True,It is annoying that Michelle stole your jacket without falling,-cleft,-gap
308,True,It is those balls that Michelle stole quickly,+cleft,+gap
308,False,It is annoying that Michelle stole quickly,-cleft,+gap
308,False,It is those balls that Michelle stole your jacket quickly,+cleft,-gap
308,True,It is annoying that Michelle stole your jacket quickly,-cleft,-gap
309,True,It is those balls that Michelle stole carefully,+cleft,+gap
309,False,It is annoying that Michelle stole carefully,-cleft,+gap
309,False,It is those balls that Michelle stole a phone carefully,+cleft,-gap
309,True,It is annoying that Michelle stole a phone carefully,-cleft,-gap
310,True,It is those balls that Michelle stole without falling,+cleft,+gap
310,False,It is annoying that Michelle stole without falling,-cleft,+gap
310,False,It is those balls that Michelle stole a phone without falling,+cleft,-gap
310,True,It is annoying that Michelle stole a phone without falling,-cleft,-gap
311,True,It is those balls that Michelle stole quickly,+cleft,+gap
311,False,It is annoying that Michelle stole quickly,-cleft,+gap
311,False,It is those balls that Michelle stole a phone quickly,+cleft,-gap
311,True,It is annoying that Michelle stole a phone quickly,-cleft,-gap
312,True,It is those balls that Michelle stole carefully,+cleft,+gap
312,False,It is annoying that Michelle stole carefully,-cleft,+gap
312,False,It is those balls that Michelle stole the paperwork carefully,+cleft,-gap
312,True,It is annoying that Michelle stole the paperwork carefully,-cleft,-gap
313,True,It is those balls that Michelle stole without falling,+cleft,+gap
313,False,It is annoying that Michelle stole without falling,-cleft,+gap
313,False,It is those balls that Michelle stole the paperwork without falling,+cleft,-gap
313,True,It is annoying that Michelle stole the paperwork without falling,-cleft,-gap
314,True,It is those balls that Michelle stole quickly,+cleft,+gap
314,False,It is annoying that Michelle stole quickly,-cleft,+gap
314,False,It is those balls that Michelle stole the paperwork quickly,+cleft,-gap
314,True,It is annoying that Michelle stole the paperwork quickly,-cleft,-gap
315,True,It is those balls that Michelle threw carefully,+cleft,+gap
315,False,It is annoying that Michelle threw carefully,-cleft,+gap
315,False,It is those balls that Michelle threw your jacket carefully,+cleft,-gap
315,True,It is annoying that Michelle threw your jacket carefully,-cleft,-gap
316,True,It is those balls that Michelle threw without falling,+cleft,+gap
316,False,It is annoying that Michelle threw without falling,-cleft,+gap
316,False,It is those balls that Michelle threw your jacket without falling,+cleft,-gap
316,True,It is annoying that Michelle threw your jacket without falling,-cleft,-gap
317,True,It is those balls that Michelle threw quickly,+cleft,+gap
317,False,It is annoying that Michelle threw quickly,-cleft,+gap
317,False,It is those balls that Michelle threw your jacket quickly,+cleft,-gap
317,True,It is annoying that Michelle threw your jacket quickly,-cleft,-gap
318,True,It is those balls that Michelle threw carefully,+cleft,+gap
318,False,It is annoying that Michelle threw carefully,-cleft,+gap
318,False,It is those balls that Michelle threw a phone carefully,+cleft,-gap
318,True,It is annoying that Michelle threw a phone carefully,-cleft,-gap
319,True,It is those balls that Michelle threw without falling,+cleft,+gap
319,False,It is annoying that Michelle threw without falling,-cleft,+gap
319,False,It is those balls that Michelle threw a phone without falling,+cleft,-gap
319,True,It is annoying that Michelle threw a phone without falling,-cleft,-gap
320,True,It is those balls that Michelle threw quickly,+cleft,+gap
320,False,It is annoying that Michelle threw quickly,-cleft,+gap
320,False,It is those balls that Michelle threw a phone quickly,+cleft,-gap
320,True,It is annoying that Michelle threw a phone quickly,-cleft,-gap
321,True,It is those balls that Michelle threw carefully,+cleft,+gap
321,False,It is annoying that Michelle threw carefully,-cleft,+gap
321,False,It is those balls that Michelle threw the paperwork carefully,+cleft,-gap
321,True,It is annoying that Michelle threw the paperwork carefully,-cleft,-gap
322,True,It is those balls that Michelle threw without falling,+cleft,+gap
322,False,It is annoying that Michelle threw without falling,-cleft,+gap
322,False,It is those balls that Michelle threw the paperwork without falling,+cleft,-gap
322,True,It is annoying that Michelle threw the paperwork without falling,-cleft,-gap
323,True,It is those balls that Michelle threw quickly,+cleft,+gap
323,False,It is annoying that Michelle threw quickly,-cleft,+gap
323,False,It is those balls that Michelle threw the paperwork quickly,+cleft,-gap
323,True,It is annoying that Michelle threw the paperwork quickly,-cleft,-gap
324,True,It is her gloves that Susan lifted carefully,+cleft,+gap
324,False,It is obvious that Susan lifted carefully,-cleft,+gap
324,False,It is her gloves that Susan lifted your jacket carefully,+cleft,-gap
324,True,It is obvious that Susan lifted your jacket carefully,-cleft,-gap
325,True,It is her gloves that Susan lifted without falling,+cleft,+gap
325,False,It is obvious that Susan lifted without falling,-cleft,+gap
325,False,It is her gloves that Susan lifted your jacket without falling,+cleft,-gap
325,True,It is obvious that Susan lifted your jacket without falling,-cleft,-gap
326,True,It is her gloves that Susan lifted quickly,+cleft,+gap
326,False,It is obvious that Susan lifted quickly,-cleft,+gap
326,False,It is her gloves that Susan lifted your jacket quickly,+cleft,-gap
326,True,It is obvious that Susan lifted your jacket quickly,-cleft,-gap
327,True,It is her gloves that Susan lifted carefully,+cleft,+gap
327,False,It is obvious that Susan lifted carefully,-cleft,+gap
327,False,It is her gloves that Susan lifted a phone carefully,+cleft,-gap
327,True,It is obvious that Susan lifted a phone carefully,-cleft,-gap
328,True,It is her gloves that Susan lifted without falling,+cleft,+gap
328,False,It is obvious that Susan lifted without falling,-cleft,+gap
328,False,It is her gloves that Susan lifted a phone without falling,+cleft,-gap
328,True,It is obvious that Susan lifted a phone without falling,-cleft,-gap
329,True,It is her gloves that Susan lifted quickly,+cleft,+gap
329,False,It is obvious that Susan lifted quickly,-cleft,+gap
329,False,It is her gloves that Susan lifted a phone quickly,+cleft,-gap
329,True,It is obvious that Susan lifted a phone quickly,-cleft,-gap
330,True,It is her gloves that Susan lifted carefully,+cleft,+gap
330,False,It is obvious that Susan lifted carefully,-cleft,+gap
330,False,It is her gloves that Susan lifted the paperwork carefully,+cleft,-gap
330,True,It is obvious that Susan lifted the paperwork carefully,-cleft,-gap
331,True,It is her gloves that Susan lifted without falling,+cleft,+gap
331,False,It is obvious that Susan lifted without falling,-cleft,+gap
331,False,It is her gloves that Susan lifted the paperwork without falling,+cleft,-gap
331,True,It is obvious that Susan lifted the paperwork without falling,-cleft,-gap
332,True,It is her gloves that Susan lifted quickly,+cleft,+gap
332,False,It is obvious that Susan lifted quickly,-cleft,+gap
332,False,It is her gloves that Susan lifted the paperwork quickly,+cleft,-gap
332,True,It is obvious that Susan lifted the paperwork quickly,-cleft,-gap
333,True,It is her gloves that Susan stole carefully,+cleft,+gap
333,False,It is obvious that Susan stole carefully,-cleft,+gap
333,False,It is her gloves that Susan stole your jacket carefully,+cleft,-gap
333,True,It is obvious that Susan stole your jacket carefully,-cleft,-gap
